FECHA     HORA  TEMP   HUM   PNM    DD    FF     NOMBRE                                             
03062023     6   8.8   90  1012.8  140    6     ESCUELA DE AVIACION MILITA                          
                                            R AERO                                                  
                                                                                                    
03062023     7   9.8   82  1013.5  140    4     ESCUELA DE AVIACION MILITA                          
                                            R AERO                                                  
                                                                                                    
03062023     8  14.0   93  1014.6  140    6     ESCUELA DE AVIACION MILITA                          
                                            R AERO                                                  
                                                                                                    
03062023     9  14.4   91  1015.1    0    0     ESCUELA DE AVIACION MILITA                          
                                            R AERO                                                  
                                                                                                    
03062023    10  14.8   90  1015.2    0    0     ESCUELA DE AVIACION MILITA                          
                                            R AERO                                                  
                                                                                                    
03062023    11  16.8   73  1015.6  180    4     ESCUELA DE AVIACION MILITA                          
                                            R AERO                                                  
                                                                                                    
03062023    12  17.8   70  1015.8  230    6     ESCUELA DE AVIACION MILITA                          
                                            R AERO                                                  
                                                                                                    
03062023    13  21.0   67  1014.1    0    0     ESCUELA DE AVIACION MILITA                          
                                            R AERO                                                  
                                                                                                    
03062023    14  21.2   68  1012.7   50    4     ESCUELA DE AVIACION MILITA                          
                                            R AERO                                                  
                                                                                                    
03062023    15  21.8   67  1011.4   50    4     ESCUELA DE AVIACION MILITA                          
                                            R AERO                                                  
                                                                                                    
03062023    16  22.0   67  1011.5   50    4     ESCUELA DE AVIACION MILITA                          
                                            R AERO                                                  
                                                                                                    
03062023    17  22.6   64  1011.4   50    9     ESCUELA DE AVIACION MILITA                          
                                            R AERO                                                  
                                                                                                    
03062023    18  21.4   71  1012.4   50    7     ESCUELA DE AVIACION MILITA                          
                                            R AERO                                                  
                                                                                                    
03062023    19  18.0   83  1013.2   50    6     ESCUELA DE AVIACION MILITA                          
                                            R AERO                                                  
                                                                                                    
03062023    20  15.0   77  1014.2   50    7     ESCUELA DE AVIACION MILITA                          
                                            R AERO                                                  
                                                                                                    
03062023    21  13.2   76  1014.8   50    4     ESCUELA DE AVIACION MILITA                          
                                            R AERO                                                  
                                                                                                    
03062023     0   7.9   60  1001.9  340    9     ESQUEL AERO                                         
03062023     1   7.1   67  1001.4  350    9     ESQUEL AERO                                         
03062023     2   6.5   70  1000.7   50    6     ESQUEL AERO                                         
03062023     3   8.6   60   998.9  250   19     ESQUEL AERO                                         
03062023     4   9.8   52   998.3  290   19     ESQUEL AERO                                         
03062023     5   7.1   71   998.4  260   22     ESQUEL AERO                                         
03062023     6   5.8   83   999.1   70   13     ESQUEL AERO                                         
03062023     7   5.5   84   999.7  280   11     ESQUEL AERO                                         
03062023     8   5.3   85  1001.0  230    9     ESQUEL AERO                                         
03062023     9   3.8   92  1002.3  320   11     ESQUEL AERO                                         
03062023    10   4.1   92  1002.1  320    6     ESQUEL AERO                                         
03062023    11   4.4   88  1003.0  320   11     ESQUEL AERO                                         
03062023    12   4.9   84  1003.6  270   15     ESQUEL AERO                                         
03062023    13   6.2   71  1003.3  270   20     ESQUEL AERO                                         
03062023    14   5.0   71  1003.5  260   11     ESQUEL AERO                                         
03062023    15   4.3   85  1004.2  200    7     ESQUEL AERO                                         
03062023    16   2.2   87  1005.9  270   15     ESQUEL AERO                                         
03062023    17   2.8   77  1006.5  230   15     ESQUEL AERO                                         
03062023    18   3.8   66  1007.9  230   20     ESQUEL AERO                                         
03062023    19   1.8   93  1010.0  230    9     ESQUEL AERO                                         
03062023    20    .4   92  1012.3  260   20     ESQUEL AERO                                         
03062023    21   1.2   93  1014.3  260   19     ESQUEL AERO                                         
03062023    22   1.8   87  1015.2  240   15     ESQUEL AERO                                         
03062023    23   2.2   83  1016.1  250   13     ESQUEL AERO                                         
03062023     0  21.5   71  1011.7  340   17     EZEIZA AERO                                         
03062023     1  20.9   75  1011.6  340   15     EZEIZA AERO                                         
03062023     2  20.7   77  1011.3  340   13     EZEIZA AERO                                         
03062023     3  15.1   83  1012.9  200   15     EZEIZA AERO                                         
03062023     4  14.7   83  1013.1  180   13     EZEIZA AERO                                         
03062023     5  14.7   70  1012.8  150   15     EZEIZA AERO                                         
03062023     6  13.5   77  1013.1  150    7     EZEIZA AERO                                         
03062023     7  13.1   80  1013.3  140    6     EZEIZA AERO                                         
03062023     8  14.1   78  1013.4   70    9     EZEIZA AERO                                         
03062023     9  14.5   79  1014.1  160    6     EZEIZA AERO                                         
03062023    10  15.1   79  1014.7  180    6     EZEIZA AERO                                         
03062023    11  17.9   73  1014.7  100    9     EZEIZA AERO                                         
03062023    12  19.1   72  1014.8  110    6     EZEIZA AERO                                         
03062023    13  21.3   64  1013.8   90    7     EZEIZA AERO                                         
03062023    14  22.1   60  1013.5   80    6     EZEIZA AERO                                         
03062023    15  22.3   60  1013.0  110   11     EZEIZA AERO                                         
03062023    16  22.3   60  1012.8  110   13     EZEIZA AERO                                         
03062023    17  21.3   67  1013.0   60   17     EZEIZA AERO                                         
03062023    18  19.1   74  1012.8   90   15     EZEIZA AERO                                         
03062023    19  17.7   84  1013.3   90   11     EZEIZA AERO                                         
03062023    20  16.8   88  1013.7   60   15     EZEIZA AERO                                         
03062023    21  16.4   90  1014.1   70   13     EZEIZA AERO                                         
03062023    22  15.6   94  1014.4   80   11     EZEIZA AERO                                         
03062023    23  15.8   93  1014.9   60    9     EZEIZA AERO                                         
03062023     0  19.7   89  1012.1   50   13     FORMOSA AERO                                        
03062023     1  19.7   87  1012.6   60   11     FORMOSA AERO                                        
03062023     2  19.6   88  1012.9   50    9     FORMOSA AERO                                        
03062023     3  19.5   87  1013.1   50   11     FORMOSA AERO                                        
03062023     4  20.5   82  1013.0   50   11     FORMOSA AERO                                        
03062023     5  20.4   82  1013.2   50    7     FORMOSA AERO                                        
03062023     6  19.9   84  1013.5   50    9     FORMOSA AERO                                        
03062023     7  19.3   87  1014.0   50   15     FORMOSA AERO                                        
03062023     8  19.1   88  1014.4   50   11     FORMOSA AERO                                        
03062023     9  21.1   62  1014.9   50   17     FORMOSA AERO                                        
03062023    10  23.0   71  1015.2  340   20     FORMOSA AERO                                        
03062023    11  25.1   65  1015.3   50   20     FORMOSA AERO                                        
03062023    12  26.5   61  1015.0   20   19     FORMOSA AERO                                        
03062023    13  27.6   61  1014.1   20   15     FORMOSA AERO                                        
03062023    14  28.4   59  1013.0   20   15     FORMOSA AERO                                        
03062023    15  28.7   59  1012.3   20   17     FORMOSA AERO                                        
03062023    16  28.7   59  1011.8   50   19     FORMOSA AERO                                        
03062023    17  28.0   61  1011.5   70   19     FORMOSA AERO                                        
03062023    18  26.6   66  1011.9   70   17     FORMOSA AERO                                        
03062023    19  24.1   78  1012.6   70    7     FORMOSA AERO                                        
03062023    20  23.5   80  1013.0   70    9     FORMOSA AERO                                        
03062023    21  23.2   78  1013.3   50   11     FORMOSA AERO                                        
03062023    22  22.7   84  1013.8    0    0     FORMOSA AERO                                        
03062023    23  21.5   88  1014.0    0    0     FORMOSA AERO                                        
03062023     0  11.3   70  1013.9  230    9     GENERAL PICO AERO                                   
03062023     1  10.6   73  1014.2  110    9     GENERAL PICO AERO                                   
03062023     2   9.7   79  1014.8  160    9     GENERAL PICO AERO                                   
03062023     3   9.1   79  1014.6  230    2     GENERAL PICO AERO                                   
03062023     4   8.7   80  1014.4  230    4     GENERAL PICO AERO                                   
03062023     5   7.9   82  1014.3  180    6     GENERAL PICO AERO                                   
03062023     6   7.1   83  1013.8  180    4     GENERAL PICO AERO                                   
03062023     7   6.7   81  1014.1  320    6     GENERAL PICO AERO                                   
03062023     8   6.7   85  1014.3  270    6     GENERAL PICO AERO                                   
03062023     9   7.0   85  1014.6  340    4     GENERAL PICO AERO                                   
03062023    10   8.9   80  1015.7  180    6     GENERAL PICO AERO                                   
03062023    11  11.5   75  1015.5   90    4     GENERAL PICO AERO                                   
03062023    12  12.5   69  1014.9   50    7     GENERAL PICO AERO                                   
03062023    13  15.1   68  1014.4  360    9     GENERAL PICO AERO                                   
03062023    14  15.7   66  1013.6  270    6     GENERAL PICO AERO                                   
03062023    15  16.9   64  1012.4   20   11     GENERAL PICO AERO                                   
03062023    16  18.3   62  1011.8   50    6     GENERAL PICO AERO                                   
03062023    17  18.9   64  1012.1  270    4     GENERAL PICO AERO                                   
03062023    18  17.7   70  1013.1   50    6     GENERAL PICO AERO                                   
03062023    19  15.1   80  1013.6  140    7     GENERAL PICO AERO                                   
03062023    20  13.6   84  1014.0   90    6     GENERAL PICO AERO                                   
03062023    21  13.3   83  1014.3   50    7     GENERAL PICO AERO                                   
03062023    22  10.9   91  1015.4   90    7     GENERAL PICO AERO                                   
03062023    23  11.8   87  1016.3   90    7     GENERAL PICO AERO                                   
03062023     9   4.8   72   989.0    0    0     GOBERNADOR GREGORES AERO                            
03062023    15   9.4   48   990.3  290   28     GOBERNADOR GREGORES AERO                            
03062023    21   1.8   62   995.9    0    0     GOBERNADOR GREGORES AERO                            
03062023     6  18.4   95  1011.2  360    7     GUALEGUAYCHU AERO                                   
03062023     7  18.5   94  1011.9  360    4     GUALEGUAYCHU AERO                                   
03062023     8  18.6   93  1012.9   20    4     GUALEGUAYCHU AERO                                   
03062023     9  19.0   91  1013.1   90    6     GUALEGUAYCHU AERO                                   
03062023    10  19.9   89  1014.0   50    7     GUALEGUAYCHU AERO                                   
03062023    11  21.8   81  1014.3  340    4     GUALEGUAYCHU AERO                                   
03062023    12  23.6   75  1014.3   20    4     GUALEGUAYCHU AERO                                   
03062023    13  24.5   73  1013.5  230    9     GUALEGUAYCHU AERO                                   
03062023    14  25.2   72  1012.9  320    4     GUALEGUAYCHU AERO                                   
03062023    15  25.7   70  1012.2  360    6     GUALEGUAYCHU AERO                                   
03062023    16  25.7   69  1011.9   50    6     GUALEGUAYCHU AERO                                   
03062023    17  24.4   75  1011.9   90    4     GUALEGUAYCHU AERO                                   
03062023    18  22.9   84  1011.9   50    4     GUALEGUAYCHU AERO                                   
03062023    19  22.1   84  1011.9   50    7     GUALEGUAYCHU AERO                                   
03062023    20  21.6   86  1012.2   50    9     GUALEGUAYCHU AERO                                   
03062023    21  20.5   91  1012.9   50    9     GUALEGUAYCHU AERO                                   
03062023     0  16.2   95  1016.2   90    6     IGUAZU AERO                                         
03062023     1  15.6   96  1016.0   90    6     IGUAZU AERO                                         
03062023     2  15.0   94  1016.0   90    6     IGUAZU AERO                                         
03062023     3  14.7   96  1016.2   90    4     IGUAZU AERO                                         
03062023     4  14.3   94  1016.1   90    4     IGUAZU AERO                                         
03062023     5  13.8   93  1016.4   90    6     IGUAZU AERO                                         
03062023     6  13.5   93  1016.9   90    7     IGUAZU AERO                                         
03062023     7  13.2   93  1018.2   90    7     IGUAZU AERO                                         
03062023     8  12.8   92  1019.1   90    7     IGUAZU AERO                                         
03062023     9  15.2   83  1019.7   90    9     IGUAZU AERO                                         
03062023    10  17.2   79  1020.0   90    9     IGUAZU AERO                                         
03062023    11  20.2   71  1019.7   90   11     IGUAZU AERO                                         
03062023    12  21.7   70  1018.8   70   17     IGUAZU AERO                                         
03062023    13  22.6   68  1017.9   50   13     IGUAZU AERO                                         
03062023    14  24.0   64  1017.1   90   17     IGUAZU AERO                                         
03062023    15  25.2   63  1016.1   50    9     IGUAZU AERO                                         
03062023    16  25.2   59  1016.0   50    7     IGUAZU AERO                                         
03062023    17  24.6   62  1016.0   20    6     IGUAZU AERO                                         
03062023    18  21.0   81  1016.5    0    0     IGUAZU AERO                                         
03062023    19  19.4   85  1017.0    0    0     IGUAZU AERO                                         
03062023    20  18.6   88  1017.2    0    0     IGUAZU AERO                                         
03062023    21  18.2   88  1017.6    0    0     IGUAZU AERO                                         
03062023    22  18.0   92  1017.7   50    4     IGUAZU AERO                                         
03062023    23  17.0   95  1017.4   70    4     IGUAZU AERO                                         
03062023     6  18.2   88  1014.0  360    6     ITUZAINGO                                           
03062023     9  20.0   85  1014.7  360   11     ITUZAINGO                                           
03062023    10  22.4   71  1015.7  320   11     ITUZAINGO                                           
03062023    11  24.2   69  1015.1  320   15     ITUZAINGO                                           
03062023    12  25.0   66  1014.5  320   11     ITUZAINGO                                           
03062023    13  26.6   64  1013.5  360   15     ITUZAINGO                                           
03062023    14  26.8   63  1012.5  360   15     ITUZAINGO                                           
03062023    15  26.8   62  1011.9  360   11     ITUZAINGO                                           
03062023    16  26.8   63  1011.9  360    9     ITUZAINGO                                           
03062023    17  25.6   70  1013.2  360    9     ITUZAINGO                                           
03062023    18  23.0   85  1013.6  360    6     ITUZAINGO                                           
03062023    19  21.4   89  1013.6   50    9     ITUZAINGO                                           
03062023    20  20.4   95  1013.7   50    9     ITUZAINGO                                           
03062023    21  20.0   96  1014.8   50    9     ITUZAINGO                                           
03062023     9  11.4   81  1495.0    0    0     JACHAL                                              
03062023    15  16.8   59  1466.0  140    4     JACHAL                                              
03062023    21  10.8   79  1455.0    0    0     JACHAL                                              
03062023     0  13.7   89  1468.0  290   13     JUJUY AERO                                          
03062023     1  14.2   87  1470.0  290    9     JUJUY AERO                                          
03062023     2  13.1   89  1467.0  270    9     JUJUY AERO                                          
03062023     3  12.3   92  1465.0  290    9     JUJUY AERO                                          
03062023     4  12.1   91  1464.0  290   11     JUJUY AERO                                          
03062023     5  11.8   93  1463.0  290   11     JUJUY AERO                                          
03062023     6  12.3   89  1463.0  290   15     JUJUY AERO                                          
03062023     7  12.0   89  1465.0  290   15     JUJUY AERO                                          
03062023     8  11.4   92  1467.0  270   11     JUJUY AERO                                          
03062023     9  14.1   73  1474.0  280    9     JUJUY AERO                                          
03062023    10  19.5   62  1487.0  270    9     JUJUY AERO                                          
03062023    11  22.1   59  1494.0  130   11     JUJUY AERO                                          
03062023    12  22.7   58  1491.0  220   11     JUJUY AERO                                          
03062023    13  24.1   51  1487.0  120   13     JUJUY AERO                                          
03062023    14  24.5   46  1475.0  130    7     JUJUY AERO                                          
03062023    15  25.3   44  1468.0  990    4     JUJUY AERO                                          
03062023    16  26.2   46  1465.0   40    9     JUJUY AERO                                          
03062023    17  25.9   52  1465.0   50    9     JUJUY AERO                                          
03062023    18  23.4   63  1470.0   50    7     JUJUY AERO                                          
03062023    19  20.5   75  1472.0   50    6     JUJUY AERO                                          
03062023    20  19.6   79  1478.0   40    7     JUJUY AERO                                          
03062023    21  19.1   81  1483.0  200    4     JUJUY AERO                                          
03062023    22  17.1   85  1493.0  330    4     JUJUY AERO                                          
03062023    23  17.8   85  1498.0  250    9     JUJUY AERO                                          
03062023     9   9.8   93  1469.0  320    4     JUJUY U N                                           
03062023    15  23.3   51  1461.0  140    9     JUJUY U N                                           
03062023    21  15.6   79  1477.0  320    4     JUJUY U N                                           
03062023     0  16.4   94  1011.5    0    0     JUNIN AERO                                          
03062023     1  14.6   79  1012.6  140   33     JUNIN AERO                                          
03062023     2  14.1   71  1013.0  140   33     JUNIN AERO                                          
03062023     3  14.0   72  1013.0  140   24     JUNIN AERO                                          
03062023     4  13.8   72  1013.0  140   15     JUNIN AERO                                          
03062023     5  13.2   72  1013.8  140   15     JUNIN AERO                                          
03062023     6  12.6   77  1012.3  140   15     JUNIN AERO                                          
03062023     7  12.2   81  1012.5   50    9     JUNIN AERO                                          
03062023     8  12.5   78  1013.0   90    9     JUNIN AERO                                          
03062023     9  13.1   78  1013.6  180   15     JUNIN AERO                                          
03062023    10  14.7   73  1013.3  140   15     JUNIN AERO                                          
03062023    11  17.2   67  1013.7   90   15     JUNIN AERO                                          
03062023    12  19.2   65  1013.4   50   15     JUNIN AERO                                          
03062023    13  21.6   61  1012.9   90   15     JUNIN AERO                                          
03062023    14  22.7   60  1011.9   90   24     JUNIN AERO                                          
03062023    15  23.4   60  1013.2   90   15     JUNIN AERO                                          
03062023    16  23.0   62  1011.3   90   15     JUNIN AERO                                          
03062023    17  22.2   69  1010.9   50    9     JUNIN AERO                                          
03062023    18  21.0   74  1011.1  140    9     JUNIN AERO                                          
03062023    19  20.5   74  1011.3   90   24     JUNIN AERO                                          
03062023    20  19.8   77  1012.3   90   15     JUNIN AERO                                          
03062023    21  19.1   82  1013.3   90    4     JUNIN AERO                                          
03062023    22  17.2   87  1013.4   90    4     JUNIN AERO                                          
03062023    23  16.7   91  1013.5    0    0     JUNIN AERO                                          
03062023     0  20.3   78  1012.0  320   15     LA PLATA AERO                                       
03062023     1  20.2   79  1012.1  340   15     LA PLATA AERO                                       
03062023     2  20.0   83  1011.7  320   13     LA PLATA AERO                                       
03062023     3  19.8   82  1012.7  250   11     LA PLATA AERO                                       
03062023     4  14.8   94  1013.4  230   19     LA PLATA AERO                                       
03062023     5  14.5   93  1013.3  180   13     LA PLATA AERO                                       
03062023     6  14.0   92  1013.4  180    7     LA PLATA AERO                                       
03062023     7  13.5   96  1013.8  140    4     LA PLATA AERO                                       
03062023     8  13.6   97  1013.7   50    6     LA PLATA AERO                                       
03062023     9  13.3   99  1014.4  180    7     LA PLATA AERO                                       
03062023    10  14.8   93  1015.2  180    6     LA PLATA AERO                                       
03062023    11  17.1   85  1015.3   50    6     LA PLATA AERO                                       
03062023    12  17.9   81  1015.5   90    9     LA PLATA AERO                                       
03062023    13  20.1   76  1014.8   50    9     LA PLATA AERO                                       
03062023    14  20.6   77  1014.0   50    6     LA PLATA AERO                                       
03062023    15  20.9   74  1013.9   90    6     LA PLATA AERO                                       
03062023    16  19.4   82  1013.8   90   11     LA PLATA AERO                                       
03062023    17  16.2   91  1014.3   90   11     LA PLATA AERO                                       
03062023    18  14.8   99  1014.4   90   15     LA PLATA AERO                                       
03062023    19  14.2  100  1014.6  110   13     LA PLATA AERO                                       
03062023    20  14.0  100  1014.4   80    9     LA PLATA AERO                                       
03062023    21  14.0  100  1015.1  110    9     LA PLATA AERO                                       
03062023    22  13.5  100  1015.4  110    9     LA PLATA AERO                                       
03062023    23  14.2  100  1015.6   90    9     LA PLATA AERO                                       
03062023     0   3.2   19  3118.0   90    4     LA QUIACA OBSERVATORIO                              
03062023     1   2.4   24  3119.0    0    0     LA QUIACA OBSERVATORIO                              
03062023     2   1.0   22  3117.0   50    4     LA QUIACA OBSERVATORIO                              
03062023     3    .2   22  3114.0    0    0     LA QUIACA OBSERVATORIO                              
03062023     4   -.8   24  3112.0    0    0     LA QUIACA OBSERVATORIO                              
03062023     5  -1.6   27  3115.0    0    0     LA QUIACA OBSERVATORIO                              
03062023     6  -3.4   31  3115.0    0    0     LA QUIACA OBSERVATORIO                              
03062023     7  -5.6   39  3122.0  180    4     LA QUIACA OBSERVATORIO                              
03062023     8  -5.8   40  3131.0  180    4     LA QUIACA OBSERVATORIO                              
03062023     9   -.8   32  3135.0  180    4     LA QUIACA OBSERVATORIO                              
03062023    10   4.2   29  3137.0  180    4     LA QUIACA OBSERVATORIO                              
03062023    11   8.0   25  3133.0  180    9     LA QUIACA OBSERVATORIO                              
03062023    12  15.5   14  3123.0  180    9     LA QUIACA OBSERVATORIO                              
03062023    13  17.7   11  3114.0  230    9     LA QUIACA OBSERVATORIO                              
03062023    14  18.2    9  3104.0  180    9     LA QUIACA OBSERVATORIO                              
03062023    15  19.3    7  3093.0  320    4     LA QUIACA OBSERVATORIO                              
03062023    16  19.7    5  3086.0  360    9     LA QUIACA OBSERVATORIO                              
03062023    17  19.4    3  3083.0  360    4     LA QUIACA OBSERVATORIO                              
03062023    18  18.6    3  3083.0  360    4     LA QUIACA OBSERVATORIO                              
03062023    19  16.5    3  3088.0   50    4     LA QUIACA OBSERVATORIO                              
03062023    20  11.8   10  3092.0   50    4     LA QUIACA OBSERVATORIO                              
03062023    21   9.4   11  3098.0   50    4     LA QUIACA OBSERVATORIO                              
03062023    22   7.6   13  3103.0   50    4     LA QUIACA OBSERVATORIO                              
03062023    23   3.0   16  3106.0   50    4     LA QUIACA OBSERVATORIO                              
03062023     0  14.4   83  1010.1  270    9     LA RIOJA AERO                                       
03062023     1  14.0   88  1010.9  270    9     LA RIOJA AERO                                       
03062023     2  13.8   93  1010.4  270    6     LA RIOJA AERO                                       
03062023     3  15.4   87  1009.9  270    9     LA RIOJA AERO                                       
03062023     4  17.0   90  1009.3  270    7     LA RIOJA AERO                                       
03062023     5  16.8   92  1009.6  270    7     LA RIOJA AERO                                       
03062023     6  17.0   84  1009.5    0    0     LA RIOJA AERO                                       
03062023     7  17.4   79  1010.4  270    6     LA RIOJA AERO                                       
03062023     8  15.2   94  1011.3   90    7     LA RIOJA AERO                                       
03062023     9  15.4   91  1012.3  230    4     LA RIOJA AERO                                       
03062023    10  16.5   89  1013.0  290    4     LA RIOJA AERO                                       
03062023    11  18.0   81  1013.5  230    4     LA RIOJA AERO                                       
03062023    12  20.0   72  1012.8  200    4     LA RIOJA AERO                                       
03062023    13  20.2   74  1012.2  140    6     LA RIOJA AERO                                       
03062023    14  21.8   72  1010.8  200    6     LA RIOJA AERO                                       
03062023    15  22.8   65  1009.5  250    9     LA RIOJA AERO                                       
03062023    16  23.6   62  1008.4  200    7     LA RIOJA AERO                                       
03062023    17  23.2   64  1008.4  140    6     LA RIOJA AERO                                       
03062023    18  22.8   66  1009.0  180    4     LA RIOJA AERO                                       
03062023    19  21.8   73  1009.6    0    0     LA RIOJA AERO                                       
03062023    20  20.6   80  1010.3  270    4     LA RIOJA AERO                                       
03062023    21  19.1   84  1011.7    0    0     LA RIOJA AERO                                       
03062023    22  18.8   85  1012.2  270    6     LA RIOJA AERO                                       
03062023    23  18.4   87  1012.8    0    0     LA RIOJA AERO                                       
03062023     0  16.5   61  1012.6  180   24     LABOULAYE AERO                                      
03062023     1  14.7   56  1013.0  180   24     LABOULAYE AERO                                      
03062023     2  14.4   63  1013.0  180   15     LABOULAYE AERO                                      
03062023     3  13.4   72  1013.0  180   15     LABOULAYE AERO                                      
03062023     4  13.1   75  1013.0  180   15     LABOULAYE AERO                                      
03062023     5  10.7   85  1013.1    0    0     LABOULAYE AERO                                      
03062023     6  10.3   85  1012.9    0    0     LABOULAYE AERO                                      
03062023     7   9.9   85  1012.9    0    0     LABOULAYE AERO                                      
03062023     8   9.8   86  1014.3    0    0     LABOULAYE AERO                                      
03062023     9   9.3   86  1014.3    0    0     LABOULAYE AERO                                      
03062023    10  12.5   76  1014.6  180    4     LABOULAYE AERO                                      
03062023    11  14.9   69  1014.8  360    4     LABOULAYE AERO                                      
03062023    12  16.7   75  1014.8    0    0     LABOULAYE AERO                                      
03062023    13  18.1   62  1014.3    0    0     LABOULAYE AERO                                      
03062023    14  20.9   58  1013.5    0    0     LABOULAYE AERO                                      
03062023    15  22.2   57  1012.4    0    0     LABOULAYE AERO                                      
03062023    16  22.7   57  1011.8    0    0     LABOULAYE AERO                                      
03062023    17  22.1   63  1011.6    0    0     LABOULAYE AERO                                      
03062023    18  20.1   72  1011.6    0    0     LABOULAYE AERO                                      
03062023    19  18.1   72  1012.0    0    0     LABOULAYE AERO                                      
03062023    20  16.7   77  1012.3    0    0     LABOULAYE AERO                                      
03062023    21  15.7   81  1012.5    0    0     LABOULAYE AERO                                      
03062023    22  15.5   84  1013.7  180    9     LABOULAYE AERO                                      
03062023    23  15.5   84  1014.8  180    9     LABOULAYE AERO                                      
03062023     6  10.9   97  1013.9   90    4     LAS FLORES                                          
03062023     9   8.6  100  1013.6   90    7     LAS FLORES                                          
03062023    12  14.3   83  1009.0   90    7     LAS FLORES                                          
03062023    15  17.0   78  1012.7   90    4     LAS FLORES                                          
03062023    18  15.4   93  1011.3   90    4     LAS FLORES                                          
03062023    21  13.0  100  1012.7    0    0     LAS FLORES                                          
03062023     6  19.0   92  1011.5   90    6     LAS LOMITAS                                         
03062023     7  19.2   92  1011.8   90    4     LAS LOMITAS                                         
03062023     8  19.6   92  1012.2   90    4     LAS LOMITAS                                         
03062023     9  21.0   87  1013.2   50    9     LAS LOMITAS                                         
03062023    10  23.0   80  1013.2   50   11     LAS LOMITAS                                         
03062023    11  25.6   72  1013.0   50   15     LAS LOMITAS                                         
03062023    12  26.8   68  1012.7  360   15     LAS LOMITAS                                         
03062023    13  27.2   67  1011.8   50   15     LAS LOMITAS                                         
03062023    14  27.2   64  1011.0  360   19     LAS LOMITAS                                         
03062023    15  28.8   61  1010.3  360   19     LAS LOMITAS                                         
03062023    16  29.2   55  1009.6  360   19     LAS LOMITAS                                         
03062023    17  28.0   57  1009.8  360   15     LAS LOMITAS                                         
03062023    18  26.8   68  1009.8  360    9     LAS LOMITAS                                         
03062023    19  25.4   69  1010.4   50    7     LAS LOMITAS                                         
03062023    20  25.0   70  1011.0   50    7     LAS LOMITAS                                         
03062023    21  24.4   74  1011.6   90    7     LAS LOMITAS                                         
03062023     0   8.0   56  1500.0    0    0     MALARGUE AERO                                       
03062023     1   7.4   57  1504.0  250    7     MALARGUE AERO                                       
03062023     2   6.0   60  1504.0  290    7     MALARGUE AERO                                       
03062023     3   4.7   65  1497.0  360    7     MALARGUE AERO                                       
03062023     4   3.3   68  1493.0   20    9     MALARGUE AERO                                       
03062023     5   2.6   70  1487.0    0    0     MALARGUE AERO                                       
03062023     6   2.0   72  1481.0    0    0     MALARGUE AERO                                       
03062023     7   2.2   99  1482.0  230    6     MALARGUE AERO                                       
03062023     8   1.1   99  1485.0    0    0     MALARGUE AERO                                       
03062023     9    .8   99  1490.0    0    0     MALARGUE AERO                                       
03062023    10   2.9   97  1491.0  200   11     MALARGUE AERO                                       
03062023    11   5.1   94  1496.0    0    0     MALARGUE AERO                                       
03062023    12  12.7   23  1493.0  290   19     MALARGUE AERO                                       
03062023    13  15.0   15  1489.0  290   24     MALARGUE AERO                                       
03062023    14  15.4   11  1484.0  290   26     MALARGUE AERO                                       
03062023    15  15.5   10  1481.0  290   30     MALARGUE AERO                                       
03062023    16  14.6   11  1481.0  290   30     MALARGUE AERO                                       
03062023    17  14.0    9  1481.0  290   28     MALARGUE AERO                                       
03062023    18  12.8   17  1487.0  290   26     MALARGUE AERO                                       
03062023    19  10.7   21  1494.0  290   24     MALARGUE AERO                                       
03062023    20   9.7   26  1501.0  160   13     MALARGUE AERO                                       
03062023    21  10.7   19  1505.0  160   20     MALARGUE AERO                                       
03062023    22   9.2   27  1509.0   20   11     MALARGUE AERO                                       
03062023    23   5.4   34  1515.0    0    0     MALARGUE AERO                                       
03062023     0   7.0   63  1425.0  320   33     MAQUINCHAO                                          
03062023     3   8.5   61  1411.0  360   44     MAQUINCHAO                                          
03062023     6   7.8   64  1401.0  360   15     MAQUINCHAO                                          
03062023     7   7.2   71  1393.0  320   15     MAQUINCHAO                                          
03062023     8   6.8   72  1391.0  320   33     MAQUINCHAO                                          
03062023     9   7.0   73  1390.0  320   33     MAQUINCHAO                                          
03062023    10   7.2   76  1398.0  320   24     MAQUINCHAO                                          
03062023    11   6.8   80  1397.0  320   24     MAQUINCHAO                                          
03062023    12   8.4   72  1400.0  320   24     MAQUINCHAO                                          
03062023    13   6.6   92  1411.0  270    9     MAQUINCHAO                                          
03062023    14   5.8   94  1408.0  270    9     MAQUINCHAO                                          
03062023    15   5.8   88  1400.0  320   33     MAQUINCHAO                                          
03062023    16   5.4   81  1413.0  320   33     MAQUINCHAO                                          
03062023    17   6.7   77  1416.0  320   44     MAQUINCHAO                                          
03062023    18   6.2   74  1429.0  270   44     MAQUINCHAO                                          
03062023    19   3.8   82  1435.0  320   44     MAQUINCHAO                                          
03062023    20   2.5   90  1448.0  270   15     MAQUINCHAO                                          
03062023    21   1.9   85  1456.0  320   33     MAQUINCHAO                                          
03062023     0  13.9   90  1012.6  230    7     MAR DEL PLATA AERO                                  
03062023     1  14.3   83  1013.7  230   17     MAR DEL PLATA AERO                                  
03062023     2  13.9   86  1012.7  190   15     MAR DEL PLATA AERO                                  
03062023     3  12.2   85  1012.0  250    9     MAR DEL PLATA AERO                                  
03062023     4  10.4   84  1012.2  290    6     MAR DEL PLATA AERO                                  
03062023     5   9.3   79  1012.5  290    7     MAR DEL PLATA AERO                                  
03062023     6   8.2   92  1012.9  250    7     MAR DEL PLATA AERO                                  
