time;gFx;gFy;gFz;TgF
5.553895137;-0.2180;0.4727;0.4290;0.675
5.555382481;-0.2117;0.4708;0.4214;0.666
5.558657533;-0.2027;0.4708;0.4158;0.660
5.559765658;-0.1965;0.4700;0.4102;0.654
5.562578523;-0.1902;0.4705;0.4036;0.648
5.563458836;-0.1816;0.4737;0.3965;0.644
5.567099513;-0.1765;0.4730;0.3916;0.639
5.567971597;-0.1716;0.4737;0.3852;0.634
5.57141993;-0.1674;0.4776;0.3796;0.633
5.572690816;-0.1652;0.4830;0.3713;0.631
5.576054046;-0.1630;0.4874;0.3640;0.630
5.576814619;-0.1630;0.4933;0.3566;0.630
5.577818317;-0.1606;0.4969;0.3456;0.626
5.579559931;-0.1608;0.4987;0.3403;0.625
5.581754567;-0.1591;0.5028;0.3327;0.624
5.583568109;-0.1567;0.5050;0.3256;0.621
5.586527901;-0.1552;0.5067;0.3205;0.619
5.588021911;-0.1508;0.5060;0.3136;0.614
5.590522537;-0.1450;0.5055;0.3048;0.608
5.595547745;-0.1388;0.5018;0.2994;0.601
5.596766079;-0.1310;0.5018;0.2938;0.596
5.597226912;-0.1237;0.4974;0.2889;0.588
5.600014204;-0.1134;0.4987;0.2835;0.585
5.600773058;-0.1017;0.4955;0.2806;0.578
5.603675038;-0.0900;0.4945;0.2762;0.574
5.604286132;-0.0780;0.4926;0.2730;0.569
5.606504674;-0.0655;0.4906;0.2701;0.564
5.614927695;-0.0504;0.4896;0.2672;0.560
5.616022383;-0.0372;0.4864;0.2640;0.555
5.616593112;-0.0222;0.4847;0.2608;0.551
5.617397904;-0.0095;0.4832;0.2594;0.549
5.617718685;0.0032;0.4806;0.2584;0.546
5.618610925;0.0191;0.4779;0.2576;0.543
5.619634571;0.0323;0.4769;0.2571;0.543
5.621979154;0.0428;0.4727;0.2557;0.539
5.623673686;0.0557;0.4720;0.2562;0.540
5.625521707;0.0682;0.4676;0.2566;0.538
5.627677384;0.0792;0.4674;0.2557;0.539
5.629641551;0.0907;0.4634;0.2552;0.537
5.632686447;0.1007;0.4593;0.2535;0.534
5.634303791;0.1078;0.4600;0.2527;0.536
5.636158374;0.1171;0.4564;0.2530;0.535
5.638428114;0.1249;0.4522;0.2520;0.533
5.639810041;0.1300;0.4493;0.2527;0.532
5.642506917;0.1349;0.4471;0.2532;0.531
5.645301344;0.1391;0.4446;0.2542;0.531
5.646840667;0.1422;0.4427;0.2562;0.531
5.647565146;0.1425;0.4412;0.2576;0.530
5.650771136;0.1415;0.4402;0.2576;0.529
5.651510668;0.1398;0.4378;0.2599;0.528
5.654443793;0.1330;0.4366;0.2603;0.525
5.656149574;0.1276;0.4368;0.2603;0.524
5.659121658;0.1185;0.4376;0.2579;0.522
5.66046046;0.1098;0.4380;0.2569;0.520
5.662392804;0.0992;0.4398;0.2532;0.517
5.665682075;0.0892;0.4441;0.2474;0.516
5.66720395;0.0797;0.4461;0.2403;0.513
5.668289576;0.0723;0.4485;0.2366;0.512
5.670204992;0.0670;0.4517;0.2278;0.510
5.672085409;0.0618;0.4566;0.2195;0.510
5.675743222;0.0587;0.4578;0.2124;0.508
5.677467285;0.0562;0.4610;0.2063;0.508
5.67867416;0.0535;0.4622;0.1982;0.506
5.680463691;0.0557;0.4644;0.1931;0.506
5.682452858;0.0582;0.4664;0.1894;0.507
5.684386296;0.0623;0.4661;0.1867;0.506
5.686236088;0.0672;0.4656;0.1848;0.505
5.687926609;0.0755;0.4642;0.1804;0.504
5.690325984;0.0814;0.4632;0.1794;0.503
5.695798537;0.0895;0.4627;0.1740;0.502
5.696855464;0.0992;0.4608;0.1689;0.501
5.697284995;0.1122;0.4595;0.1670;0.502
5.699271349;0.1264;0.4576;0.1613;0.501
5.702505881;0.1413;0.4527;0.1601;0.501
5.703193746;0.1574;0.4481;0.1528;0.499
5.704135412;0.1738;0.4454;0.1521;0.502
5.705944892;0.1924;0.4402;0.1494;0.503
5.707538329;0.2105;0.4356;0.1511;0.507
5.710422132;0.2266;0.4295;0.1511;0.509
5.712176663;0.2444;0.4258;0.1506;0.514
5.714173434;0.2606;0.4229;0.1518;0.519
5.715866455;0.2772;0.4199;0.1528;0.526
5.717983747;0.2943;0.4165;0.1525;0.532
5.719796352;0.3116;0.4153;0.1523;0.541
5.722019268;0.3256;0.4158;0.1533;0.550
5.723930727;0.3393;0.4119;0.1533;0.555
5.726361717;0.3537;0.4104;0.1525;0.563
5.728035571;0.3659;0.4087;0.1511;0.569
5.729987603;0.3791;0.4087;0.1518;0.578
5.732407759;0.3918;0.4065;0.1511;0.584
5.733987134;0.4004;0.4050;0.1508;0.589
5.735851249;0.4119;0.4063;0.1481;0.597
5.738057603;0.4187;0.4050;0.1467;0.601
5.740351145;0.4241;0.4097;0.1442;0.607
5.742296458;0.4310;0.4124;0.1450;0.614
5.744504635;0.4366;0.4185;0.1467;0.622
5.745929427;0.4376;0.4246;0.1435;0.626
5.748480781;0.4407;0.4344;0.1447;0.636
5.750500052;0.4444;0.4432;0.1459;0.644
5.752862449;0.4446;0.4515;0.1464;0.650
5.75485448;0.4471;0.4642;0.1486;0.661
5.756646147;0.4493;0.4735;0.1489;0.669
5.759095574;0.4547;0.4842;0.1528;0.682
5.760610314;0.4561;0.4945;0.1545;0.690
5.762933752;0.4600;0.5026;0.1599;0.700
5.765720002;0.4654;0.5121;0.1613;0.711
5.766338075;0.4737;0.5175;0.1652;0.721
5.770104377;0.4803;0.5231;0.1696;0.730
5.770470367;0.4926;0.5268;0.1762;0.742
5.773012919;0.5011;0.5270;0.1823;0.750
5.775307555;0.5138;0.5282;0.1921;0.762
5.77616219;0.5282;0.5263;0.2007;0.772
5.779051774;0.5441;0.5263;0.2100;0.786
5.779970785;0.5612;0.5255;0.2220;0.800
5.783429222;0.5796;0.5226;0.2339;0.815
5.785307087;0.5971;0.5226;0.2469;0.831
5.786917296;0.6157;0.5204;0.2596;0.847
5.789509015;0.6314;0.5206;0.2733;0.863
5.790895525;0.6490;0.5192;0.2835;0.878
5.795429276;0.6634;0.5182;0.2965;0.893
5.796416307;0.6781;0.5177;0.3068;0.907
5.797194328;0.6935;0.5180;0.3166;0.922
5.799522349;0.7062;0.5187;0.3263;0.935
5.804129068;0.7182;0.5184;0.3354;0.947
5.804919641;0.7336;0.5175;0.3447;0.962
5.805387923;0.7450;0.5187;0.3554;0.975
5.806311256;0.7582;0.5170;0.3647;0.988
5.809165996;0.7670;0.5162;0.3728;0.997
5.810147611;0.7768;0.5150;0.3794;1.006
5.81270735;0.7844;0.5145;0.3855;1.014
5.814363392;0.7895;0.5109;0.3921;1.019
5.816081049;0.7912;0.5101;0.3977;1.022
5.818628913;0.7917;0.5099;0.4028;1.024
5.820267664;0.7903;0.5123;0.4077;1.026
5.822391466;0.7851;0.5114;0.4104;1.023
5.824107976;0.7798;0.5131;0.4114;1.020
5.826840477;0.7766;0.5165;0.4146;1.021
5.829882092;0.7717;0.5192;0.4163;1.019
5.831621467;0.7685;0.5197;0.4133;1.016
5.832707769;0.7631;0.5228;0.4126;1.013
5.835506936;0.7575;0.5255;0.4102;1.009
5.837117092;0.7538;0.5294;0.4058;1.007
5.838442978;0.7490;0.5294;0.3989;1.000
5.840054176;0.7453;0.5302;0.3940;0.996
5.843464593;0.7372;0.5324;0.3879;0.989
5.844930583;0.7316;0.5353;0.3784;0.982
5.846903135;0.7250;0.5395;0.3679;0.976
5.851336469;0.7182;0.5431;0.3542;0.968
5.852071104;0.7140;0.5483;0.3425;0.963
5.852762354;0.7101;0.5546;0.3276;0.959
5.85442475;0.7079;0.5566;0.3119;0.953
5.856713657;0.7079;0.5607;0.2985;0.951
5.858872772;0.7098;0.5617;0.2804;0.948
5.860708293;0.7142;0.5595;0.2689;0.946
5.86279621;0.7245;0.5578;0.2547;0.949
5.864432199;0.7338;0.5544;0.2437;0.951
5.867460793;0.7470;0.5507;0.2339;0.957
5.868777356;0.7624;0.5444;0.2237;0.963
5.871445794;0.7773;0.5404;0.2195;0.972
5.872449075;0.7900;0.5336;0.2154;0.977
5.878820794;0.8064;0.5294;0.2092;0.987
5.88003517;0.8225;0.5216;0.2053;0.995
5.880464649;0.8382;0.5167;0.2007;1.005
5.88086392;0.8533;0.5111;0.1972;1.014
5.88346293;0.8675;0.5062;0.1953;1.023
5.886796368;0.8804;0.5021;0.1919;1.032
5.887529597;0.8932;0.4969;0.1875;1.039
5.888608452;0.9056;0.4916;0.1855;1.047
5.890553348;0.9159;0.4864;0.1836;1.053
5.893545067;0.9252;0.4823;0.1821;1.059
5.894440692;0.9323;0.4784;0.1814;1.063
5.89651465;0.9359;0.4754;0.1814;1.065
5.898366213;0.9359;0.4762;0.1845;1.066
5.90049288;0.9364;0.4764;0.1865;1.067
5.902489338;0.9320;0.4803;0.1902;1.066
5.904207984;0.9269;0.4835;0.1953;1.064
5.906550797;0.9186;0.4884;0.2002;1.059
5.909213506;0.9154;0.4952;0.2056;1.061
5.910336891;0.9105;0.5009;0.2112;1.060
5.91266335;0.9074;0.5072;0.2193;1.062
5.914920694;0.9030;0.5121;0.2251;1.062
5.916626007;0.9025;0.5153;0.2325;1.065
5.918677986;0.9010;0.5226;0.2403;1.069
5.920706372;0.8983;0.5258;0.2478;1.070
5.923099757;0.9000;0.5290;0.2574;1.075
5.925382934;0.9000;0.5292;0.2647;1.077
5.926804133;0.9030;0.5314;0.2726;1.083
5.929373039;0.9042;0.5312;0.2792;1.085
5.930296633;0.9083;0.5290;0.2867;1.090
5.933025539;0.9159;0.5277;0.2943;1.097
5.934886477;0.9237;0.5243;0.2992;1.103
5.936644238;0.9342;0.5189;0.3075;1.112
5.938550019;0.9450;0.5123;0.3163;1.121
5.940312311;0.9597;0.5082;0.3197;1.132
5.942725124;0.9763;0.5026;0.3239;1.145
5.944961999;0.9929;0.4967;0.3258;1.157
5.946969707;1.0120;0.4918;0.3278;1.172
5.948384031;1.0320;0.4847;0.3278;1.186
5.950778406;1.0525;0.4786;0.3273;1.202
5.953096687;1.0758;0.4722;0.3234;1.219
5.954695854;1.0951;0.4661;0.3197;1.232
5.956726636;1.1186;0.4581;0.3138;1.249
5.959609084;1.1393;0.4505;0.3090;1.264
5.961290803;1.1606;0.4439;0.3036;1.279
5.96268049;1.1792;0.4351;0.3011;1.292
5.965466168;1.1955;0.4327;0.2943;1.305
5.967275282;1.2124;0.4292;0.2889;1.318
5.969356428;1.2261;0.4275;0.2823;1.329
5.971422627;1.2378;0.4273;0.2765;1.338
5.972542106;1.2474;0.4295;0.2721;1.347
5.977865075;1.2540;0.4300;0.2652;1.352
5.978829659;1.2576;0.4322;0.2591;1.355
5.979472575;1.2630;0.4349;0.2510;1.359
5.985250076;1.2654;0.4400;0.2444;1.362
5.986330805;1.2676;0.4432;0.2356;1.363
5.986856586;1.2716;0.4437;0.2268;1.366
5.988431535;1.2716;0.4466;0.2188;1.365
5.989186274;1.2752;0.4471;0.2112;1.368
5.991673618;1.2777;0.4471;0.2034;1.369
5.993484295;1.2821;0.4473;0.1992;1.372
5.994538098;1.2852;0.4459;0.1943;1.374
5.997357004;1.2872;0.4449;0.1867;1.375
5.999297525;1.2909;0.4429;0.1833;1.377
6.00181565;1.2919;0.4444;0.1801;1.378
6.003658619;1.2928;0.4454;0.1765;1.379
6.006167995;1.2963;0.4488;0.1723;1.383
6.008210859;1.2987;0.4515;0.1699;1.385
6.009148047;1.2989;0.4566;0.1657;1.387
6.011713256;1.3041;0.4649;0.1633;1.394
6.013777891;1.3046;0.4681;0.1608;1.395
6.015245183;1.3087;0.4732;0.1577;1.401
6.018209142;1.3124;0.4791;0.1545;1.406
6.019963569;1.3163;0.4825;0.1555;1.411
6.021366486;1.3204;0.4864;0.1538;1.416
6.022911173;1.3224;0.4896;0.1530;1.418
6.025504559;1.3270;0.4921;0.1513;1.423
6.027038986;1.3314;0.4933;0.1545;1.428
6.030239039;1.3341;0.4960;0.1542;1.432
6.031394872;1.3385;0.4955;0.1523;1.435
6.033306122;1.3405;0.4982;0.1513;1.438
6.03509357;1.3463;0.4989;0.1496;1.444
6.03773555;1.3510;0.4996;0.1491;1.448
6.03960029;1.3586;0.5001;0.1491;1.455
6.041697113;1.3679;0.4994;0.1489;1.464
6.043936905;1.3772;0.4977;0.1489;1.472
6.044764978;1.3867;0.4996;0.1503;1.482
6.048211645;1.3989;0.5004;0.1491;1.493
6.050334562;1.4116;0.5009;0.1496;1.505
6.05129753;1.4248;0.5040;0.1494;1.519
6.053977426;1.4383;0.5060;0.1521;1.532
6.054780499;1.4505;0.5087;0.1538;1.545
6.05724175;1.4657;0.5106;0.1577;1.560
6.059074771;1.4774;0.5138;0.1611;1.572
6.06210425;1.4901;0.5182;0.1650;1.586
6.06441123;1.5033;0.5204;0.1704;1.600
6.066232167;1.5155;0.5209;0.1735;1.612
6.067504094;1.5285;0.5248;0.1792;1.626
6.069537949;1.5400;0.5246;0.1806;1.637
6.071567637;1.5536;0.5265;0.1850;1.651
6.073521595;1.5678;0.5260;0.1877;1.664
6.075878574;1.5849;0.5258;0.1885;1.680
6.07836821;1.6015;0.5268;0.1904;1.697
6.079172898;1.6182;0.5255;0.1914;1.712
6.081748471;1.6360;0.5243;0.1919;1.729
6.083453731;1.6561;0.5199;0.1916;1.746
6.085358159;1.6727;0.5209;0.1911;1.762
6.088073055;1.6900;0.5170;0.1887;1.777
6.090148576;1.7089;0.5158;0.1863;1.795
6.09551191;1.7267;0.5131;0.1850;1.811
6.098376702;1.7436;0.5092;0.1823;1.826
6.100194254;1.7595;0.5075;0.1797;1.840
6.101702535;1.7771;0.5026;0.1770;1.855
6.10378764;1.7942;0.5013;0.1728;1.871
6.105474255;1.8096;0.4979;0.1694;1.884
6.10817389;1.8230;0.4933;0.1652;1.896
6.110661599;1.8396;0.4928;0.1623;1.911
6.112159464;1.8528;0.4891;0.1577;1.923
6.114152745;1.8660;0.4886;0.1562;1.935
6.115322693;1.8773;0.4849;0.1516;1.945
6.116889672;1.8902;0.4857;0.1511;1.957
6.117748839;1.8993;0.4830;0.1489;1.965
6.118528162;1.9108;0.4827;0.1494;1.976
6.11967436;1.9206;0.4818;0.1477;1.986
6.122012277;1.9245;0.4798;0.1474;1.989
6.123214777;1.9308;0.4796;0.1499;1.995
6.126845402;1.9337;0.4806;0.1489;1.998
6.127862486;1.9384;0.4786;0.1494;2.002
6.129696497;1.9408;0.4771;0.1494;2.004
6.131313111;1.9384;0.4759;0.1479;2.001
6.133634309;1.9359;0.4742;0.1467;1.999
6.135002643;1.9320;0.4732;0.1452;1.994
6.136822018;1.9269;0.4696;0.1422;1.988
6.141466029;1.9196;0.4686;0.1398;1.981
6.142353789;1.9100;0.4656;0.1359;1.971
6.1432278;1.8988;0.4656;0.1347;1.960
6.144881238;1.8853;0.4639;0.1295;1.946
6.147625405;1.8721;0.4625;0.1261;1.933
6.148997801;1.8592;0.4632;0.1215;1.920
6.15132478;1.8448;0.4615;0.1188;1.905
6.152735718;1.8294;0.4595;0.1127;1.890
6.155129832;1.8130;0.4598;0.1095;1.874
6.15903077;1.7966;0.4600;0.1046;1.858
6.159757437;1.7802;0.4613;0.1000;1.842
6.161396448;1.7643;0.4605;0.0973;1.826
6.163796396;1.7490;0.4610;0.0934;1.811
6.166108427;1.7348;0.4615;0.0905;1.797
6.167119521;1.7172;0.4630;0.0897;1.781
6.169965094;1.7032;0.4625;0.0875;1.767
6.173147282;1.6900;0.4622;0.0848;1.754
6.17832796;1.6746;0.4610;0.0855;1.739
6.179513689;1.6600;0.4608;0.0848;1.725
6.18030171;1.6468;0.4593;0.0870;1.712
6.180755356;1.6341;0.4578;0.0883;1.699
6.186001085;1.6191;0.4559;0.0892;1.684
6.187042231;1.6020;0.4547;0.0924;1.668
6.187500513;1.5866;0.4517;0.0953;1.652
6.187896659;1.5710;0.4503;0.1012;1.637
6.19109343;1.5546;0.4495;0.1054;1.622
6.191782388;1.5380;0.4490;0.1100;1.606
6.194091607;1.5209;0.4515;0.1173;1.591
6.195932493;1.5060;0.4503;0.1217;1.577
6.197537753;1.4884;0.4512;0.1286;1.561
6.199581139;1.4715;0.4532;0.1386;1.546
6.201220358;1.4571;0.4542;0.1474;1.533
6.20320666;1.4405;0.4573;0.1567;1.519
6.206029681;1.4231;0.4591;0.1709;1.505
6.208699317;1.4065;0.4583;0.1811;1.490
6.210009682;1.3908;0.4598;0.1968;1.478
6.211963901;1.3750;0.4625;0.2110;1.466
6.21513963;1.3564;0.4652;0.2268;1.452
6.215645255;1.3380;0.4649;0.2420;1.437
6.219738172;1.3217;0.4647;0.2596;1.425
6.220458589;1.3041;0.4656;0.2748;1.412
6.22262812;1.2838;0.4644;0.2904;1.396
6.223575464;1.2674;0.4656;0.3058;1.384
6.227287496;1.2503;0.4661;0.3188;1.372
6.22806786;1.2344;0.4647;0.3315;1.360
6.229563694;1.2183;0.4630;0.3447;1.348
6.232982444;1.2053;0.4625;0.3571;1.339
6.233733278;1.1897;0.4615;0.3684;1.328
6.236314424;1.1755;0.4605;0.3794;1.318
6.237978122;1.1606;0.4586;0.3882;1.307
6.239834476;1.1464;0.4564;0.3975;1.296
6.242649268;1.1327;0.4542;0.4048;1.286
6.243781664;1.1225;0.4554;0.4126;1.280
6.245469998;1.1100;0.4520;0.4187;1.270
6.248647758;1.0973;0.4507;0.4251;1.260
6.250286456;1.0855;0.4485;0.4287;1.250
6.252215675;1.0753;0.4481;0.4329;1.243
6.254181301;1.0653;0.4459;0.4349;1.234
6.255970936;1.0564;0.4434;0.4356;1.226
6.260116614;1.0459;0.4417;0.4371;1.217
6.261050624;1.0398;0.4395;0.4368;1.210
6.265858333;1.0305;0.4378;0.4346;1.201
6.266462812;1.0237;0.4341;0.4336;1.194
6.267077239;1.0164;0.4319;0.4327;1.186
6.267489479;1.0098;0.4292;0.4265;1.177
6.270176927;1.0032;0.4258;0.4224;1.169
6.272082344;0.9992;0.4248;0.4182;1.164
6.273801667;0.9939;0.4190;0.4116;1.154
6.275949428;0.9878;0.4172;0.4031;1.146
6.280355574;0.9839;0.4116;0.3977;1.138
6.281318803;0.9748;0.4089;0.3879;1.126
6.281938022;0.9697;0.4041;0.3786;1.117
6.283675054;0.9648;0.3999;0.3679;1.107
6.286284273;0.9565;0.3935;0.3578;1.094
6.288199846;0.9477;0.3899;0.3454;1.081
6.289909012;0.9423;0.3862;0.3351;1.072
6.299190524;0.9337;0.3816;0.3229;1.059
6.299948493;0.9257;0.3777;0.3126;1.047
6.300231566;0.9188;0.3723;0.3011;1.036
6.300485576;0.9086;0.3681;0.2933;1.023
6.300746409;0.8990;0.3654;0.2828;1.011
6.301715316;0.8898;0.3625;0.2748;0.999
6.303881149;0.8787;0.3625;0.2642;0.987
6.305843597;0.8699;0.3605;0.2566;0.976
6.307993025;0.8575;0.3586;0.2498;0.962
6.309478806;0.8465;0.3588;0.2422;0.951
6.31162964;0.8323;0.3608;0.2371;0.938
6.314215525;0.8235;0.3605;0.2320;0.928
6.315983963;0.8091;0.3625;0.2276;0.915
6.318018494;0.7976;0.3596;0.2249;0.903
6.319857922;0.7834;0.3630;0.2237;0.892
6.323016932;0.7702;0.3618;0.2227;0.880
6.326117089;0.7585;0.3635;0.2237;0.870
6.327413391;0.7448;0.3659;0.2237;0.859
6.32817537;0.7277;0.3657;0.2276;0.846
6.331432975;0.7128;0.3669;0.2320;0.835
6.333946465;0.6949;0.3701;0.2361;0.822
6.334708548;0.6764;0.3715;0.2420;0.809
6.335732402;0.6570;0.3772;0.2454;0.796
6.338791622;0.6392;0.3789;0.2505;0.784
6.340120163;0.6199;0.3840;0.2569;0.773
6.343603914;0.5998;0.3877;0.2635;0.761
6.344408132;0.5827;0.3940;0.2677;0.753
6.346701779;0.5649;0.3989;0.2779;0.745
6.348727664;0.5431;0.4055;0.2840;0.735
6.351108133;0.5236;0.4104;0.2941;0.727
6.353236467;0.5045;0.4175;0.3026;0.721
6.354853967;0.4845;0.4268;0.3102;0.716
6.357002769;0.4642;0.4322;0.3195;0.710
6.358520165;0.4441;0.4395;0.3298;0.707
6.36099329;0.4260;0.4490;0.3366;0.705
6.36179178;0.4080;0.4571;0.3451;0.703
6.364906207;0.3931;0.4637;0.3556;0.704
6.365758187;0.3782;0.4744;0.3618;0.706
6.369164697;0.3632;0.4806;0.3706;0.707
6.370928656;0.3505;0.4879;0.3747;0.708
6.372385583;0.3427;0.4955;0.3816;0.713
6.374526156;0.3339;0.5011;0.3879;0.716
6.379835011;0.3285;0.5053;0.3913;0.719
6.380998553;0.3254;0.5084;0.3953;0.722
6.381536938;0.3217;0.5143;0.3997;0.726
6.383749334;0.3241;0.5160;0.4004;0.729
6.384530011;0.3261;0.5177;0.4014;0.732
6.385749074;0.3307;0.5199;0.4026;0.736
6.389037824;0.3356;0.5202;0.4019;0.738
6.39046871;0.3427;0.5202;0.3989;0.740
6.392531523;0.3525;0.5180;0.3955;0.741
6.393779908;0.3630;0.5160;0.3891;0.741
6.396533554;0.3708;0.5153;0.3848;0.742
6.398364075;0.3840;0.5150;0.3796;0.746
6.400856888;0.3955;0.5119;0.3720;0.746
6.402337045;0.4097;0.5089;0.3637;0.748
6.404893034;0.4207;0.5050;0.3554;0.747
6.405672201;0.4356;0.5028;0.3451;0.749
6.408784649;0.4466;0.5001;0.3346;0.749
6.410661837;0.4583;0.4974;0.3200;0.748
6.412749806;0.4686;0.4950;0.3090;0.748
6.414328035;0.4774;0.4916;0.2936;0.745
6.416317254;0.4864;0.4899;0.2806;0.745
6.418357046;0.4948;0.4891;0.2655;0.745
6.420030328;0.5043;0.4867;0.2522;0.745
6.422671474;0.5119;0.4840;0.2430;0.745
6.425339182;0.5170;0.4823;0.2327;0.744
6.426215641;0.5231;0.4813;0.2229;0.745
6.427867255;0.5280;0.4793;0.2151;0.745
6.430221526;0.5324;0.4764;0.2061;0.744
6.432942048;0.5329;0.4735;0.1970;0.740
6.434282516;0.5331;0.4700;0.1897;0.736
6.43663934;0.5348;0.4683;0.1821;0.734
6.438017517;0.5341;0.4656;0.1738;0.730
6.44161658;0.5316;0.4649;0.1679;0.726
6.442364392;0.5277;0.4625;0.1623;0.720
6.446587466;0.5265;0.4576;0.1582;0.715
6.44723757;0.5204;0.4576;0.1540;0.710
6.448262257;0.5131;0.4549;0.1547;0.703
6.450427153;0.5062;0.4542;0.1521;0.697
6.452659758;0.4965;0.4522;0.1533;0.689
6.454083404;0.4867;0.4525;0.1552;0.682
6.455829029;0.4735;0.4537;0.1574;0.674
6.458538873;0.4591;0.4554;0.1623;0.667
6.460306425;0.4424;0.4571;0.1635;0.657
6.463779134;0.4265;0.4605;0.1711;0.651
6.464493717;0.4111;0.4652;0.1762;0.645
6.466811166;0.3931;0.4683;0.1836;0.638
6.468619916;0.3760;0.4705;0.1919;0.632
6.470717416;0.3571;0.4727;0.1990;0.625
6.472996427;0.3393;0.4771;0.2056;0.621
6.474021531;0.3210;0.4788;0.2151;0.615
6.477393562;0.3024;0.4820;0.2212;0.610
6.478756531;0.2838;0.4847;0.2290;0.607
6.483355542;0.2677;0.4845;0.2349;0.601
6.484060698;0.2505;0.4859;0.2432;0.598
6.485075126;0.2344;0.4899;0.2454;0.596
6.486650907;0.2202;0.4889;0.2508;0.592
6.488344501;0.2066;0.4911;0.2532;0.590
6.490897314;0.1948;0.4923;0.2569;0.588
6.496119658;0.1826;0.4935;0.2584;0.586
6.498200075;0.1721;0.4921;0.2589;0.582
6.499423148;0.1650;0.4913;0.2603;0.580
6.505975024;0.1574;0.4896;0.2589;0.576
6.507454555;0.1513;0.4918;0.2594;0.576
6.508662316;0.1442;0.4908;0.2569;0.572
6.509896326;0.1418;0.4906;0.2562;0.571
6.51116216;0.1374;0.4935;0.2532;0.571
6.512196743;0.1369;0.4945;0.2510;0.571
6.513316014;0.1344;0.4945;0.2493;0.570
6.514142368;0.1327;0.4974;0.2481;0.571
6.514972108;0.1310;0.4982;0.2459;0.571
6.517906691;0.1291;0.5021;0.2483;0.575
6.518639348;0.1254;0.5048;0.2481;0.576
6.520778098;0.1232;0.5099;0.2496;0.581
6.522591379;0.1164;0.5126;0.2535;0.584
6.525847838;0.1107;0.5167;0.2552;0.587
6.527285859;0.1044;0.5250;0.2579;0.594
6.52842513;0.0958;0.5287;0.2601;0.597
6.531395599;0.0883;0.5338;0.2635;0.602
6.531966068;0.0767;0.5382;0.2701;0.607
6.534245235;0.0682;0.5431;0.2765;0.613
6.536716381;0.0562;0.5473;0.2843;0.619
6.538750235;0.0445;0.5549;0.2899;0.628
6.540514506;0.0318;0.5561;0.2985;0.632
6.543054663;0.0191;0.5588;0.3033;0.636
6.544285236;0.0051;0.5637;0.3141;0.645
6.546593726;-0.0064;0.5644;0.3241;0.651
6.55194357;-0.0149;0.5671;0.3305;0.657
6.552625757;-0.0271;0.5703;0.3405;0.665
6.552992632;-0.0391;0.5712;0.3510;0.672
6.555924195;-0.0482;0.5720;0.3635;0.679
6.556286279;-0.0594;0.5744;0.3715;0.687
6.560182841;-0.0701;0.5776;0.3811;0.696
6.560976644;-0.0821;0.5805;0.3926;0.706
6.562678675;-0.0941;0.5842;0.3997;0.714
6.56543253;-0.1049;0.5864;0.4067;0.721
6.566878155;-0.1161;0.5898;0.4126;0.729
6.568739353;-0.1247;0.5920;0.4172;0.735
6.571188051;-0.1369;0.5940;0.4229;0.742
6.57393951;-0.1489;0.5981;0.4246;0.748
6.576175187;-0.1599;0.6015;0.4282;0.756
6.577462791;-0.1723;0.6028;0.4302;0.760
6.578635031;-0.1811;0.6060;0.4290;0.764
6.581169979;-0.1914;0.6094;0.4305;0.770
6.584163729;-0.2024;0.6116;0.4282;0.774
6.586588573;-0.2097;0.6150;0.4258;0.777
6.586960032;-0.2200;0.6160;0.4221;0.778
6.589742428;-0.2249;0.6184;0.4146;0.778
6.591516699;-0.2298;0.6184;0.4111;0.777
6.596803626;-0.2356;0.6209;0.4021;0.776
6.597987689;-0.2386;0.6194;0.3957;0.773
6.598502116;-0.2393;0.6184;0.3855;0.767
6.598866335;-0.2395;0.6170;0.3772;0.762
6.604305606;-0.2383;0.6145;0.3642;0.753
6.605134304;-0.2398;0.6128;0.3520;0.746
6.606213315;-0.2381;0.6087;0.3381;0.736
6.607816857;-0.2339;0.6067;0.3261;0.727
6.612595868;-0.2298;0.6038;0.3119;0.717
6.613535347;-0.2259;0.6001;0.2960;0.706
6.613985868;-0.2193;0.5976;0.2799;0.695
6.615299097;-0.2156;0.5947;0.2633;0.685
6.616905399;-0.2105;0.5908;0.2488;0.675
6.619049306;-0.2061;0.5859;0.2371;0.665
6.621405712;-0.2063;0.5825;0.2239;0.657
6.623584879;-0.2044;0.5783;0.2149;0.650
6.625334827;-0.2056;0.5756;0.2063;0.645
6.626848213;-0.2114;0.5722;0.1960;0.641
6.628695452;-0.2198;0.5710;0.1887;0.640
6.631700661;-0.2251;0.5705;0.1828;0.640
6.634189151;-0.2349;0.5683;0.1755;0.640
6.635678005;-0.2459;0.5676;0.1672;0.641
6.637806547;-0.2527;0.5666;0.1635;0.642
6.639198526;-0.2633;0.5659;0.1599;0.644
6.64105462;-0.2706;0.5669;0.1542;0.647
6.643564829;-0.2792;0.5656;0.1511;0.649
6.645965298;-0.2870;0.5654;0.1521;0.652
6.646783631;-0.2945;0.5644;0.1511;0.654
6.649464673;-0.3021;0.5647;0.1525;0.658
6.65105884;-0.3087;0.5612;0.1550;0.659
6.654164049;-0.3141;0.5581;0.1567;0.659
6.656545559;-0.3217;0.5541;0.1608;0.661
6.657705664;-0.3258;0.5517;0.1645;0.662
6.660102018;-0.3317;0.5483;0.1665;0.662
6.661733164;-0.3356;0.5439;0.1731;0.662
6.664366133;-0.3412;0.5414;0.1777;0.664
6.665179362;-0.3493;0.5387;0.1821;0.667
