time;gFx;gFy;gFz;TgF
3.334099291;1.4620;-0.4610;0.4615;1.601
3.336640645;1.4703;-0.4625;0.4630;1.609
3.339321166;1.4784;-0.4625;0.4622;1.617
3.340720906;1.4845;-0.4603;0.4617;1.621
3.342116167;1.4894;-0.4591;0.4634;1.626
3.344950333;1.4964;-0.4544;0.4613;1.631
3.346373667;1.5001;-0.4529;0.4593;1.633
3.348021167;1.5065;-0.4490;0.4569;1.637
3.350183251;1.5123;-0.4468;0.4512;1.640
3.352025595;1.5204;-0.4495;0.4473;1.647
3.354173303;1.5292;-0.4483;0.4417;1.654
3.35615773;1.5375;-0.4520;0.4378;1.661
3.358276741;1.5480;-0.4554;0.4295;1.670
3.359730179;1.5578;-0.4613;0.4231;1.679
3.361701898;1.5678;-0.4681;0.4148;1.688
3.364605492;1.5749;-0.4744;0.4104;1.695
3.365765492;1.5844;-0.4803;0.4038;1.704
3.367847679;1.5906;-0.4899;0.4011;1.712
3.372247472;1.5932;-0.4987;0.3953;1.716
3.372873826;1.5945;-0.5079;0.3913;1.719
3.374390805;1.5950;-0.5187;0.3874;1.721
3.376139243;1.5923;-0.5285;0.3852;1.721
3.37810591;1.5874;-0.5392;0.3828;1.720
3.380205337;1.5832;-0.5498;0.3786;1.718
3.38215716;1.5744;-0.5625;0.3757;1.714
3.383749973;1.5680;-0.5754;0.3738;1.712
3.38878289;1.5580;-0.5891;0.3701;1.706
3.397910651;1.5466;-0.6015;0.3688;1.700
3.398646433;1.5341;-0.6160;0.3708;1.694
3.399073985;1.5189;-0.6277;0.3701;1.685
3.399529401;1.5038;-0.6392;0.3669;1.675
3.399872526;1.4869;-0.6529;0.3671;1.665
3.400223829;1.4688;-0.6690;0.3657;1.655
3.400525756;1.4510;-0.6832;0.3686;1.646
3.404349402;1.4307;-0.6959;0.3718;1.634
3.405486173;1.4124;-0.7103;0.3738;1.625
3.406684506;1.3930;-0.7218;0.3774;1.614
3.408530548;1.3735;-0.7353;0.3816;1.604
3.410008257;1.3537;-0.7468;0.3811;1.592
3.412580861;1.3361;-0.7587;0.3826;1.583
3.414576695;1.3178;-0.7707;0.3840;1.574
3.416170341;1.3014;-0.7834;0.3860;1.567
3.418701382;1.2855;-0.7959;0.3874;1.561
3.420183726;1.2738;-0.8079;0.3874;1.557
3.421848206;1.2596;-0.8193;0.3860;1.551
3.424576175;1.2452;-0.8303;0.3867;1.546
3.426463987;1.2356;-0.8411;0.3821;1.543
3.428215654;1.2219;-0.8504;0.3833;1.537
3.430872842;1.2136;-0.8594;0.3816;1.535
3.432680811;1.2058;-0.8626;0.3804;1.531
3.434378311;1.1946;-0.8695;0.3779;1.525
3.436245395;1.1855;-0.8736;0.3735;1.519
3.438181541;1.1748;-0.8765;0.3681;1.511
3.440948885;1.1660;-0.8773;0.3605;1.503
3.442013781;1.1569;-0.8783;0.3581;1.496
3.444047062;1.1484;-0.8761;0.3571;1.488
3.446936125;1.1376;-0.8731;0.3522;1.477
3.448859615;1.1283;-0.8685;0.3478;1.466
3.450202584;1.1208;-0.8658;0.3383;1.456
3.453465709;1.1092;-0.8629;0.3307;1.444
3.454152271;1.1009;-0.8580;0.3210;1.432
3.456769824;1.0958;-0.8546;0.3121;1.424
3.459025657;1.0936;-0.8492;0.3107;1.419
3.46097071;1.0909;-0.8418;0.3085;1.412
3.462302376;1.0895;-0.8338;0.3063;1.406
3.464695502;1.0836;-0.8267;0.3002;1.396
3.466700971;1.0816;-0.8152;0.2936;1.386
3.469252533;1.0789;-0.8042;0.2862;1.376
3.470771961;1.0736;-0.7917;0.2772;1.362
3.472307013;1.0711;-0.7820;0.2655;1.353
3.474386336;1.0684;-0.7702;0.2549;1.342
3.47702467;1.0658;-0.7590;0.2449;1.331
3.478411961;1.0650;-0.7492;0.2344;1.323
3.480115712;1.0662;-0.7419;0.2244;1.318
3.482658524;1.0658;-0.7309;0.2158;1.310
3.484375243;1.0697;-0.7250;0.2068;1.309
3.486654462;1.0736;-0.7177;0.1968;1.306
3.488616025;1.0775;-0.7118;0.1863;1.305
3.491111911;1.0804;-0.7045;0.1787;1.302
3.492327796;1.0851;-0.6979;0.1716;1.301
3.494570453;1.0860;-0.6900;0.1682;1.298
3.496872224;1.0887;-0.6844;0.1633;1.296
3.498244307;1.0897;-0.6747;0.1594;1.292
3.500553057;1.0914;-0.6663;0.1579;1.288
3.504699412;1.0936;-0.6575;0.1584;1.286
3.513222121;1.0948;-0.6480;0.1579;1.282
3.514139621;1.0946;-0.6421;0.1584;1.279
3.514539517;1.0948;-0.6355;0.1601;1.276
3.5150666;1.0953;-0.6316;0.1601;1.274
3.515419153;1.0919;-0.6267;0.1616;1.269
3.515778215;1.0924;-0.6216;0.1604;1.267
3.519141913;1.0909;-0.6179;0.1608;1.264
3.519584465;1.0904;-0.6167;0.1630;1.263
3.52114233;1.0890;-0.6135;0.1652;1.261
3.523153112;1.0892;-0.6118;0.1677;1.260
3.524792487;1.0902;-0.6094;0.1714;1.261
3.526939987;1.0863;-0.6065;0.1738;1.256
3.52870905;1.0853;-0.6038;0.1775;1.255
3.530385039;1.0819;-0.6013;0.1784;1.251
3.531994467;1.0772;-0.5984;0.1797;1.245
3.534336446;1.0728;-0.5971;0.1809;1.241
3.536376238;1.0677;-0.5957;0.1816;1.236
3.538572905;1.0631;-0.5947;0.1826;1.232
3.541216395;1.0574;-0.5945;0.1860;1.227
3.542326916;1.0516;-0.5962;0.1880;1.223
3.544696916;1.0432;-0.5971;0.1882;1.217
3.547395458;1.0357;-0.5969;0.1902;1.210
3.548348218;1.0271;-0.5984;0.1914;1.204
3.550294677;1.0191;-0.5989;0.1911;1.197
3.552601865;1.0086;-0.6013;0.1907;1.190
3.554488323;0.9973;-0.6030;0.1907;1.181
3.55679848;0.9895;-0.6045;0.1904;1.175
3.558910563;0.9785;-0.6062;0.1889;1.166
3.56039973;0.9670;-0.6079;0.1877;1.158
3.562834938;0.9562;-0.6109;0.1855;1.150
3.565507699;0.9457;-0.6121;0.1828;1.141
3.567291137;0.9347;-0.6145;0.1755;1.132
3.569010616;0.9227;-0.6197;0.1696;1.124
3.570882127;0.9108;-0.6245;0.1650;1.117
3.572756867;0.8981;-0.6292;0.1582;1.108
3.575321919;0.8856;-0.6328;0.1530;1.099
3.577499992;0.8734;-0.6368;0.1518;1.091
3.579366971;0.8614;-0.6387;0.1489;1.083
3.581120097;0.8482;-0.6409;0.1477;1.073
3.583143691;0.8328;-0.6402;0.1408;1.060
3.584563222;0.8176;-0.6394;0.1337;1.047
3.587211712;0.8020;-0.6434;0.1225;1.035
3.589096139;0.7844;-0.6451;0.1076;1.021
3.591177233;0.7737;-0.6490;0.0941;1.014
3.593331452;0.7629;-0.6556;0.0816;1.009
3.595076348;0.7548;-0.6627;0.0675;1.007
3.597025463;0.7482;-0.6720;0.0545;1.007
3.599523536;0.7419;-0.6793;0.0423;1.007
3.600769734;0.7389;-0.6859;0.0283;1.009
3.604533484;0.7314;-0.6952;0.0159;1.009
3.617476819;0.7235;-0.6996;0.0044;1.006
3.618089996;0.7147;-0.7023;-0.0076;1.002
3.618397965;0.7057;-0.7047;-0.0176;0.997
3.618668538;0.6949;-0.7084;-0.0303;0.993
3.618919892;0.6883;-0.7064;-0.0394;0.987
3.619173434;0.6798;-0.7059;-0.0479;0.981
3.619407861;0.6720;-0.7071;-0.0543;0.977
3.619635361;0.6649;-0.7059;-0.0601;0.972
3.621360309;0.6590;-0.7049;-0.0626;0.967
3.623364788;0.6524;-0.7045;-0.0682;0.963
3.625017653;0.6475;-0.7027;-0.0699;0.958
3.626703382;0.6412;-0.7010;-0.0748;0.953
3.629493539;0.6382;-0.7020;-0.0760;0.952
3.631208487;0.6321;-0.7001;-0.0829;0.947
3.633071768;0.6289;-0.6966;-0.0865;0.943
3.636455883;0.6245;-0.6979;-0.0887;0.941
3.637103071;0.6216;-0.6971;-0.0939;0.939
3.638736873;0.6179;-0.6969;-0.0949;0.936
3.640999478;0.6150;-0.6971;-0.0949;0.934
3.642752499;0.6106;-0.6937;-0.0971;0.929
3.645785572;0.6074;-0.6920;-0.0953;0.926
3.647716562;0.6030;-0.6898;-0.0973;0.921
3.64863552;0.5969;-0.6869;-0.0983;0.915
3.651199843;0.5910;-0.6847;-0.0985;0.910
3.652866145;0.5864;-0.6788;-0.0958;0.902
3.655276875;0.5813;-0.6764;-0.0939;0.897
3.65705349;0.5764;-0.6732;-0.0887;0.891
3.659095729;0.5717;-0.6673;-0.0841;0.883
3.661685469;0.5683;-0.6641;-0.0811;0.878
3.662719896;0.5632;-0.6615;-0.0741;0.872
3.665617865;0.5583;-0.6568;-0.0699;0.865
3.667381876;0.5568;-0.6526;-0.0650;0.860
3.668999793;0.5527;-0.6495;-0.0572;0.855
3.670946772;0.5495;-0.6482;-0.0516;0.851
3.672844949;0.5449;-0.6429;-0.0462;0.844
3.675665471;0.5409;-0.6426;-0.0391;0.841
3.677776981;0.5402;-0.6414;-0.0308;0.839
3.679436304;0.5343;-0.6392;-0.0269;0.834
3.682044273;0.5319;-0.6382;-0.0237;0.831
3.682968492;0.5290;-0.6370;-0.0178;0.828
3.686018597;0.5246;-0.6324;-0.0129;0.822
3.687844534;0.5241;-0.6304;-0.0071;0.820
3.688965993;0.5214;-0.6294;-0.0017;0.817
3.691450628;0.5194;-0.6267;0.0054;0.814
3.693740681;0.5165;-0.6233;0.0132;0.810
3.695494327;0.5126;-0.6216;0.0173;0.806
3.697685212;0.5097;-0.6162;0.0257;0.800
3.699592035;0.5006;-0.6099;0.0328;0.790
3.701704536;0.4982;-0.6082;0.0399;0.787
3.705095317;0.4928;-0.6018;0.0464;0.779
3.713379433;0.4886;-0.5991;0.0543;0.775
3.713858131;0.4842;-0.5957;0.0589;0.770
3.714484589;0.4815;-0.5913;0.0660;0.765
3.714881047;0.4786;-0.5901;0.0716;0.763
3.715267662;0.4786;-0.5888;0.0755;0.763
3.715909745;0.4776;-0.5866;0.0807;0.761
3.717050891;0.4784;-0.5869;0.0836;0.762
3.719581881;0.4774;-0.5866;0.0868;0.761
3.722805736;0.4774;-0.5871;0.0885;0.762
3.723371309;0.4779;-0.5874;0.0907;0.763
3.725148548;0.4757;-0.5876;0.0907;0.761
3.727220476;0.4744;-0.5898;0.0931;0.763
3.729699695;0.4735;-0.5905;0.0914;0.762
3.73172032;0.4722;-0.5918;0.0924;0.763
3.733306258;0.4710;-0.5952;0.0951;0.765
3.736009279;0.4698;-0.5981;0.0951;0.766
3.737623393;0.4705;-0.5979;0.0971;0.767
3.739357612;0.4681;-0.5979;0.0973;0.766
3.742124071;0.4669;-0.5998;0.0973;0.766
3.743797873;0.4630;-0.6008;0.0963;0.765
3.745941103;0.4608;-0.6021;0.0953;0.764
3.748037926;0.4583;-0.6018;0.0905;0.762
3.749662249;0.4576;-0.6030;0.0846;0.762
3.752087301;0.4551;-0.6057;0.0797;0.762
3.753422874;0.4537;-0.6082;0.0753;0.762
3.755095218;0.4532;-0.6087;0.0719;0.762
3.758062198;0.4503;-0.6099;0.0675;0.761
3.759106521;0.4488;-0.6113;0.0660;0.761
3.762100635;0.4456;-0.6109;0.0614;0.759
3.763845584;0.4415;-0.6101;0.0584;0.755
3.765786313;0.4373;-0.6111;0.0557;0.754
3.767106209;0.4332;-0.6072;0.0535;0.748
3.769319803;0.4282;-0.6072;0.0511;0.745
3.771298449;0.4243;-0.6065;0.0469;0.742
3.773455741;0.4224;-0.6050;0.0484;0.739
3.77601647;0.4150;-0.6033;0.0457;0.734
3.77815871;0.4109;-0.6021;0.0445;0.730
3.779094283;0.4065;-0.6006;0.0438;0.727
3.782038294;0.4023;-0.5984;0.0413;0.722
3.783449544;0.4016;-0.6001;0.0386;0.723
3.788183659;0.3987;-0.5986;0.0396;0.720
3.788945742;0.3950;-0.5981;0.0381;0.718
3.797740431;0.3923;-0.5967;0.0369;0.715
3.798187879;0.3901;-0.5971;0.0372;0.714
3.798569077;0.3867;-0.5979;0.0369;0.713
3.79894142;0.3850;-0.5969;0.0401;0.711
3.799294025;0.3823;-0.5957;0.0416;0.709
3.800051212;0.3801;-0.5930;0.0421;0.706
3.802385744;0.3777;-0.5918;0.0430;0.703
3.80337465;0.3757;-0.5893;0.0438;0.700
3.808703765;0.3740;-0.5871;0.0442;0.698
3.809257203;0.3738;-0.5847;0.0435;0.695
3.809677515;0.3742;-0.5810;0.0425;0.692
3.811245276;0.3769;-0.5810;0.0411;0.694
3.81361538;0.3806;-0.5798;0.0416;0.695
3.818644756;0.3879;-0.5752;0.0425;0.695
3.819117099;0.3970;-0.5783;0.0391;0.703
3.819346266;0.4070;-0.5815;0.0374;0.711
3.821637308;0.4216;-0.5849;0.0359;0.722
3.824969079;0.4376;-0.5915;0.0335;0.737
3.825814027;0.4549;-0.5974;0.0330;0.752
3.8272546;0.4691;-0.6045;0.0333;0.766
3.82964184;0.4864;-0.6121;0.0320;0.782
3.831693715;0.5018;-0.6206;0.0289;0.799
3.833041111;0.5172;-0.6262;0.0249;0.813
3.835785122;0.5312;-0.6355;0.0188;0.828
3.83784856;0.5446;-0.6404;0.0098;0.841
3.839540018;0.5541;-0.6492;0.0022;0.854
3.841741112;0.5620;-0.6553;-0.0046;0.863
3.843770591;0.5703;-0.6629;-0.0093;0.875
3.845649862;0.5742;-0.6705;-0.0147;0.883
3.847350956;0.5759;-0.6795;-0.0198;0.891
3.8492908;0.5752;-0.6869;-0.0249;0.896
3.851308405;0.5754;-0.6952;-0.0298;0.903
3.853940957;0.5715;-0.7023;-0.0342;0.906
3.856981426;0.5654;-0.7091;-0.0384;0.908
3.857814291;0.5600;-0.7165;-0.0416;0.910
3.859968249;0.5498;-0.7218;-0.0460;0.909
3.861702468;0.5414;-0.7262;-0.0506;0.907
3.863649135;0.5343;-0.7326;-0.0523;0.908
3.866118979;0.5280;-0.7360;-0.0567;0.908
3.867369656;0.5187;-0.7399;-0.0584;0.905
3.870080438;0.5097;-0.7433;-0.0616;0.903
3.872075021;0.5033;-0.7465;-0.0636;0.903
3.873303251;0.4960;-0.7492;-0.0638;0.901
3.875711063;0.4872;-0.7482;-0.0660;0.895
3.87816648;0.4793;-0.7492;-0.0675;0.892
3.87984096;0.4722;-0.7490;-0.0701;0.888
3.881771168;0.4678;-0.7477;-0.0677;0.885
3.884528096;0.4632;-0.7470;-0.0694;0.882
3.888524763;0.4622;-0.7436;-0.0679;0.878
3.889418565;0.4630;-0.7404;-0.0653;0.876
3.88978169;0.4691;-0.7365;-0.0582;0.875
3.89466669;0.4803;-0.7348;-0.0511;0.879
3.895337003;0.4957;-0.7345;-0.0394;0.887
3.896049138;0.5170;-0.7343;-0.0271;0.898
3.899814712;0.5424;-0.7362;-0.0122;0.915
3.90035841;0.5688;-0.7377;0.0022;0.932
3.904658723;0.5964;-0.7348;0.0161;0.947
3.905175181;0.6262;-0.7309;0.0311;0.963
3.906539712;0.6551;-0.7279;0.0455;0.980
3.90827565;0.6856;-0.7235;0.0565;0.998
3.910312942;0.7169;-0.7218;0.0645;1.019
3.91237815;0.7475;-0.7191;0.0716;1.040
3.914676536;0.7807;-0.7162;0.0745;1.062
3.916240026;0.8137;-0.7147;0.0816;1.086
3.919265859;0.8487;-0.7152;0.0917;1.114
3.919755547;0.8856;-0.7150;0.0980;1.142
3.921880703;0.9210;-0.7165;0.1036;1.171
3.923957266;0.9577;-0.7157;0.1110;1.201
3.926005131;0.9934;-0.7145;0.1151;1.229
3.927969558;1.0330;-0.7133;0.1217;1.261
3.930338204;1.0692;-0.7135;0.1247;1.291
3.932222371;1.1075;-0.7111;0.1278;1.322
3.93377034;1.1413;-0.7103;0.1339;1.351
3.935985444;1.1772;-0.7074;0.1393;1.380
3.937843309;1.2092;-0.7059;0.1420;1.407
3.940556747;1.2420;-0.7037;0.1450;1.435
3.942256851;1.2728;-0.7037;0.1474;1.462
3.944488779;1.3033;-0.7001;0.1489;1.487
3.946160393;1.3339;-0.6998;0.1496;1.514
3.948483883;1.3625;-0.7015;0.1516;1.540
3.949871019;1.3908;-0.7005;0.1513;1.565
3.952796904;1.4155;-0.7003;0.1501;1.586
3.95382779;1.4409;-0.7013;0.1472;1.609
3.956794769;1.4625;-0.7020;0.1445;1.629
3.957976332;1.4788;-0.7037;0.1410;1.644
3.96047003;1.4945;-0.7040;0.1347;1.657
3.962932843;1.5050;-0.7020;0.1313;1.666
3.96422076;1.5116;-0.6998;0.1237;1.670
3.966158781;1.5172;-0.6949;0.1173;1.673
3.968282687;1.5177;-0.6920;0.1122;1.672
3.969517531;1.5087;-0.6769;0.1029;1.657
3.971678573;1.4784;-0.6370;0.0760;1.612
3.973935657;1.4625;-0.6333;0.0694;1.595
3.976130761;1.4573;-0.6434;0.0692;1.595
3.978057584;1.4578;-0.6546;0.0692;1.600
3.979889824;1.4679;-0.6659;0.0677;1.613
3.982061282;1.4774;-0.6744;0.0609;1.625
3.983692272;1.4842;-0.6786;0.0538;1.633
3.986826491;1.4876;-0.6861;0.0359;1.639
3.989883627;1.4862;-0.6927;0.0198;1.640
3.99026795;1.4786;-0.6893;0.0012;1.631
3.992155138;1.4679;-0.6808;-0.0151;1.618
3.993824617;1.4458;-0.6651;-0.0340;1.592
3.995840659;1.4209;-0.6463;-0.0469;1.562
3.998045711;1.3896;-0.6275;-0.0574;1.526
3.999982951;1.3610;-0.6060;-0.0648;1.491
4.002980191;1.3275;-0.5869;-0.0714;1.453
4.007619045;1.3002;-0.5693;-0.0745;1.421
4.008614722;1.2764;-0.5549;-0.0733;1.394
4.009287587;1.2552;-0.5436;-0.0753;1.370
4.010079254;1.2386;-0.5353;-0.0755;1.351
4.012348108;1.2256;-0.5275;-0.0755;1.336
4.014392015;1.2180;-0.5238;-0.0782;1.328
4.016345713;1.2095;-0.5184;-0.0802;1.318
4.019389307;1.2029;-0.5165;-0.0853;1.312
4.02049113;1.1933;-0.5116;-0.0914;1.302
4.022091599;1.1863;-0.5065;-0.0978;1.294
4.024483734;1.1760;-0.5001;-0.1036;1.282
4.026041443;1.1682;-0.4913;-0.1110;1.272
4.028445297;1.1572;-0.4857;-0.1176;1.260
4.030312693;1.1462;-0.4791;-0.1225;1.248
4.03253785;1.1344;-0.4698;-0.1281;1.235
4.035579465;1.1227;-0.4608;-0.1322;1.221
4.036365767;1.1132;-0.4520;-0.1342;1.209
4.039808371;1.1022;-0.4463;-0.1388;1.197
4.040296184;1.0917;-0.4373;-0.1420;1.185
4.042114726;1.0797;-0.4305;-0.1435;1.171
4.044108945;1.0709;-0.4258;-0.1440;1.161
4.045968216;1.0623;-0.4197;-0.1452;1.151
4.047987956;1.0530;-0.4155;-0.1435;1.141
4.050262227;1.0454;-0.4099;-0.1398;1.132
4.052188946;1.0391;-0.4087;-0.1330;1.124
4.054598008;1.0315;-0.4038;-0.1259;1.115
4.056445977;1.0237;-0.3992;-0.1185;1.105
4.058258113;1.0156;-0.3945;-0.1076;1.095
4.060185978;1.0081;-0.3933;-0.1000;1.087
4.062149415;0.9953;-0.3882;-0.0900;1.072
4.064438582;0.9851;-0.3855;-0.0814;1.061
4.06620327;0.9773;-0.3821;-0.0692;1.052
4.068211656;0.9648;-0.3806;-0.0599;1.039
4.07020926;0.9553;-0.3791;-0.0496;1.029
4.072386187;0.9450;-0.3750;-0.0396;1.017
4.074713271;0.9345;-0.3742;-0.0281;1.007
4.076881292;0.9245;-0.3740;-0.0181;0.997
4.078547125;0.9147;-0.3723;-0.0071;0.988
4.080878271;0.9064;-0.3757;0.0022;0.981
4.082925615;0.8968;-0.3750;0.0122;0.972
4.088455199;0.8878;-0.3772;0.0210;0.965
4.089329939;0.8785;-0.3796;0.0325;0.958
4.089733585;0.8707;-0.3789;0.0442;0.951
4.090740876;0.8624;-0.3804;0.0535;0.944
4.0932252;0.8553;-0.3806;0.0648;0.938
4.094800252;0.8492;-0.3811;0.0770;0.934
4.09726744;0.8421;-0.3828;0.0902;0.929
4.098945356;0.8357;-0.3857;0.1019;0.926
4.101204732;0.8338;-0.3850;0.1134;0.925
4.103695357;0.8296;-0.3874;0.1261;0.924
4.10563744;0.8247;-0.3887;0.1371;0.922
4.106500461;0.8220;-0.3901;0.1481;0.922
4.109317545;0.8196;-0.3889;0.1582;0.921
4.11102567;0.8135;-0.3906;0.1670;0.918
4.11309416;0.8127;-0.3909;0.1728;0.918
4.115547285;0.8110;-0.3928;0.1770;0.918
4.116744212;0.8123;-0.3938;0.1841;0.921
4.119780515;0.8149;-0.3965;0.1904;0.926
4.121321088;0.8193;-0.3984;0.1958;0.932
4.123142182;0.8250;-0.3975;0.2029;0.938
4.12469463;0.8286;-0.3984;0.2066;0.942
4.127388641;0.8326;-0.3999;0.2100;0.947
4.129165412;0.8384;-0.3977;0.2129;0.952
4.131089578;0.8406;-0.3945;0.2166;0.954
4.133149006;0.8465;-0.3945;0.2144;0.958
4.136109996;0.8528;-0.3916;0.2149;0.963
4.137579371;0.8609;-0.3877;0.2149;0.968
4.138971038;0.8677;-0.3850;0.2127;0.973
4.14129859;0.8746;-0.3813;0.2083;0.977
4.144502809;0.8875;-0.3767;0.2056;0.986
4.146507913;0.8971;-0.3750;0.1999;0.993
4.146879163;0.9071;-0.3706;0.1948;0.999
4.148659372;0.9181;-0.3666;0.1880;1.006
4.15270807;0.9284;-0.3600;0.1821;1.012
4.153323904;0.9381;-0.3576;0.1726;1.019
4.154883018;0.9475;-0.3522;0.1630;1.024
4.160194477;0.9572;-0.3488;0.1540;1.030
4.161006561;0.9665;-0.3478;0.1422;1.037
4.16151354;0.9768;-0.3466;0.1320;1.045
4.162939477;0.9836;-0.3439;0.1205;1.049
4.165212186;0.9926;-0.3398;0.1115;1.055
4.170493801;1.0002;-0.3400;0.1027;1.061
4.171380364;1.0095;-0.3366;0.0946;1.068
4.171757968;1.0164;-0.3351;0.0821;1.073
4.173374635;1.0215;-0.3310;0.0711;1.076
4.175877552;1.0271;-0.3285;0.0599;1.080
4.177652552;1.0318;-0.3254;0.0491;1.083
4.179208906;1.0381;-0.3241;0.0394;1.088
4.181267083;1.0432;-0.3217;0.0337;1.092
4.182931198;1.0469;-0.3219;0.0276;1.096
4.187412136;1.0496;-0.3224;0.0225;1.098
4.188177345;1.0557;-0.3227;0.0161;1.104
4.189508282;1.0606;-0.3229;0.0129;1.109
4.191294637;1.0640;-0.3236;0.0076;1.112
4.194552762;1.0687;-0.3258;0.0059;1.117
4.195477814;1.0709;-0.3271;0.0051;1.120
4.196842033;1.0741;-0.3268;0.0059;1.123
4.198990783;1.0758;-0.3271;0.0090;1.124
4.200749637;1.0799;-0.3273;0.0115;1.128
4.209223857;1.0782;-0.3276;0.0178;1.127
4.210159013;1.0809;-0.3266;0.0239;1.129
4.211805107;1.0811;-0.3273;0.0306;1.130
4.212471618;1.0811;-0.3280;0.0379;1.130
4.213061253;1.0826;-0.3261;0.0479;1.132
4.213611826;1.0860;-0.3268;0.0582;1.136
4.215737504;1.0892;-0.3280;0.0682;1.140
4.217024327;1.0956;-0.3276;0.0770;1.146
4.232523807;1.0975;-0.3280;0.0875;1.149
4.233449641;1.1002;-0.3283;0.0951;1.152
4.233861464;1.1031;-0.3263;0.1039;1.155
4.234310005;1.1061;-0.3280;0.1137;1.159
4.235010891;1.1066;-0.3276;0.1207;1.160
4.235381099;1.1085;-0.3276;0.1266;1.163
4.235757141;1.1075;-0.3271;0.1361;1.163
4.23614412;1.1061;-0.3268;0.1430;1.162
4.236533287;1.1058;-0.3261;0.1508;1.163
4.24001261;1.1048;-0.3258;0.1606;1.163
4.240849069;1.1036;-0.3234;0.1699;1.163
4.242177767;1.1039;-0.3249;0.1784;1.164
4.244321933;1.1036;-0.3249;0.1887;1.166
4.245926465;1.1070;-0.3234;0.1987;1.170
4.24809584;1.1058;-0.3249;0.2066;1.171
4.249409903;1.1044;-0.3227;0.2161;1.171
4.252886309;1.1056;-0.3195;0.2242;1.172
4.25355183;1.1056;-0.3180;0.2298;1.173
4.256727456;1.1088;-0.3170;0.2381;1.178
4.257419904;1.1107;-0.3146;0.2466;1.180
4.259147352;1.1129;-0.3143;0.2508;1.183
4.261045737;1.1149;-0.3124;0.2562;1.186
4.263015633;1.1168;-0.3119;0.2603;1.188
4.265062092;1.1203;-0.3112;0.2638;1.192
4.266795269;1.1237;-0.3124;0.2674;1.197
4.270023759;1.1283;-0.3138;0.2669;1.201
4.272923186;1.1313;-0.3170;0.2699;1.205
4.27345303;1.1371;-0.3183;0.2708;1.211
4.277384489;1.1410;-0.3214;0.2718;1.216
4.277906676;1.1471;-0.3254;0.2718;1.223
4.280744802;1.1508;-0.3273;0.2721;1.227
4.281813708;1.1550;-0.3288;0.2711;1.231
4.283940687;1.1594;-0.3268;0.2721;1.235
4.287486521;1.1616;-0.3290;0.2718;1.237
4.290313917;1.1642;-0.3322;0.2743;1.241
4.29086173;1.1664;-0.3339;0.2750;1.244
4.291265167;1.1679;-0.3339;0.2767;1.246
4.294611991;1.1703;-0.3346;0.2789;1.249
4.296048241;1.1713;-0.3359;0.2789;1.250
4.297679855;1.1723;-0.3398;0.2774;1.252
4.299948866;1.1730;-0.3398;0.2811;1.253
4.301056991;1.1738;-0.3415;0.2799;1.254
4.305891888;1.1753;-0.3432;0.2794;1.256
4.306772565;1.1767;-0.3449;0.2784;1.257
4.307290013;1.1782;-0.3478;0.2762;1.259
4.310243242;1.1811;-0.3459;0.2762;1.261
4.31156668;1.1855;-0.3481;0.2735;1.265
4.313796055;1.1867;-0.3500;0.2723;1.267
4.31597918;1.1911;-0.3505;0.2672;1.270
4.318143712;1.1965;-0.3503;0.2633;1.274
4.324505848;1.2002;-0.3500;0.2606;1.277
4.325350587;1.2041;-0.3483;0.2574;1.280
4.325706889;1.2075;-0.3488;0.2557;1.283
4.32598491;1.2114;-0.3493;0.2525;1.286
4.328313921;1.2153;-0.3466;0.2456;1.287
4.329461317;1.2190;-0.3466;0.2415;1.290
4.331829859;1.2207;-0.3420;0.2371;1.290
4.333462672;1.2263;-0.3410;0.2334;1.294
4.335784078;1.2327;-0.3376;0.2276;1.298
4.338481266;1.2386;-0.3366;0.2222;1.303
4.339844339;1.2437;-0.3339;0.2168;1.306
4.342016683;1.2535;-0.3349;0.2107;1.314
4.34388986;1.2601;-0.3312;0.2063;1.319
4.346255954;1.2681;-0.3288;0.1994;1.325
4.34799361;1.2742;-0.3280;0.1941;1.330
4.350045486;1.2835;-0.3271;0.1860;1.338
4.353380069;1.2904;-0.3271;0.1801;1.343
4.354509236;1.2967;-0.3268;0.1748;1.349
4.355961059;1.3043;-0.3285;0.1709;1.356
4.358713091;1.3126;-0.3280;0.1645;1.363
4.360169497;1.3209;-0.3293;0.1611;1.371
4.362128664;1.3302;-0.3315;0.1569;1.380
4.364432727;1.3422;-0.3366;0.1552;1.392
4.366354914;1.3569;-0.3412;0.1525;1.407
4.370541686;1.3713;-0.3503;0.1530;1.424
4.371379967;1.3891;-0.3586;0.1518;1.443
4.372581113;1.4048;-0.3706;0.1521;1.461
4.373505957;1.4195;-0.3821;0.1513;1.478
4.376623301;1.4348;-0.3953;0.1518;1.496
4.379161843;1.4466;-0.4094;0.1516;1.511
4.380205905;1.4571;-0.4241;0.1525;1.525
4.382075958;1.4637;-0.4351;0.1513;1.534
4.384388406;1.4688;-0.4505;0.1528;1.544
4.387200906;1.4708;-0.4632;0.1535;1.550
4.389192104;1.4723;-0.4754;0.1577;1.555
4.389543563;1.4691;-0.4877;0.1589;1.556
4.392843302;1.4664;-0.5021;0.1643;1.559
4.395073407;1.4571;-0.5128;0.1660;1.554
4.396308303;1.4502;-0.5253;0.1701;1.552
4.397785334;1.4407;-0.5358;0.1728;1.547
4.400005439;1.4336;-0.5485;0.1757;1.545
4.406593773;1.4248;-0.5581;0.1767;1.540
