time;gFx;gFy;gFz;TgF
8.759164362;1.0491;0.4639;-0.2840;1.182
8.760261289;1.0459;0.4627;-0.2904;1.180
8.7629503;1.0420;0.4600;-0.2963;1.177
8.765137852;1.0386;0.4564;-0.2992;1.173
8.767292071;1.0340;0.4522;-0.3024;1.168
8.769252957;1.0323;0.4515;-0.3024;1.167
8.771103478;1.0305;0.4503;-0.3028;1.165
8.773129572;1.0293;0.4500;-0.3031;1.164
8.774633634;1.0274;0.4483;-0.3038;1.161
8.777018478;1.0291;0.4495;-0.3021;1.163
8.780181552;1.0279;0.4468;-0.3021;1.161
8.780544833;1.0276;0.4473;-0.2972;1.159
8.784002906;1.0276;0.4444;-0.2958;1.158
8.785140198;1.0286;0.4463;-0.2931;1.159
8.787634209;1.0264;0.4471;-0.2894;1.156
8.788996188;1.0264;0.4463;-0.2865;1.155
8.79091598;1.0237;0.4451;-0.2816;1.151
8.793689313;1.0198;0.4451;-0.2787;1.147
8.794633949;1.0154;0.4446;-0.2728;1.142
8.797070095;1.0098;0.4437;-0.2694;1.135
8.798401345;1.0051;0.4444;-0.2662;1.131
8.801699575;0.9968;0.4429;-0.2611;1.122
8.803111346;0.9914;0.4434;-0.2569;1.116
8.806346867;0.9814;0.4454;-0.2522;1.107
8.807016502;0.9726;0.4437;-0.2488;1.098
8.80909645;0.9648;0.4439;-0.2447;1.090
8.811576711;0.9587;0.4437;-0.2417;1.084
8.813517597;0.9499;0.4461;-0.2388;1.076
8.815162961;0.9435;0.4461;-0.2369;1.070
8.820875201;0.9369;0.4483;-0.2332;1.065
8.821785254;0.9333;0.4495;-0.2310;1.061
8.822172493;0.9289;0.4510;-0.2278;1.057
8.822961816;0.9267;0.4542;-0.2278;1.057
8.831576765;0.9267;0.4573;-0.2244;1.057
8.832187859;0.9257;0.4600;-0.2237;1.058
8.83260088;0.9262;0.4644;-0.2224;1.060
8.832925203;0.9281;0.4674;-0.2224;1.063
8.833267494;0.9291;0.4713;-0.2222;1.065
8.841715464;0.9291;0.4757;-0.2215;1.067
8.842631818;0.9298;0.4757;-0.2195;1.067
8.842961922;0.9315;0.4774;-0.2195;1.070
8.843271818;0.9328;0.4823;-0.2183;1.073
8.843583381;0.9340;0.4854;-0.2166;1.075
8.845379214;0.9352;0.4886;-0.2176;1.077
8.847258381;0.9384;0.4930;-0.2171;1.082
8.84861286;0.9396;0.4962;-0.2166;1.084
8.851690361;0.9475;0.4979;-0.2158;1.092
8.85433708;0.9506;0.4999;-0.2200;1.096
8.85638557;0.9562;0.5018;-0.2222;1.103
8.856760778;0.9619;0.5011;-0.2227;1.107
8.859912653;0.9707;0.5018;-0.2242;1.115
8.861606872;0.9775;0.5031;-0.2234;1.122
8.862846976;0.9839;0.5009;-0.2263;1.127
8.866046456;0.9929;0.5013;-0.2268;1.135
8.868315154;1.0010;0.4991;-0.2290;1.142
8.870944477;1.0090;0.4987;-0.2295;1.149
8.871470207;1.0183;0.4996;-0.2337;1.158
8.873902446;1.0257;0.4969;-0.2339;1.163
8.876351561;1.0354;0.4967;-0.2332;1.172
8.876985988;1.0445;0.4972;-0.2327;1.180
8.879345155;1.0518;0.4965;-0.2339;1.186
8.881623072;1.0574;0.4987;-0.2354;1.193
8.88361177;1.0618;0.5009;-0.2359;1.198
8.885470625;1.0614;0.5033;-0.2381;1.199
8.888990104;1.0631;0.5062;-0.2395;1.202
8.88973974;1.0611;0.5082;-0.2383;1.200
8.891896563;1.0599;0.5143;-0.2395;1.202
8.893386146;1.0584;0.5180;-0.2395;1.202
8.894988178;1.0557;0.5236;-0.2391;1.202
8.897347917;1.0542;0.5250;-0.2381;1.202
8.899702032;1.0540;0.5280;-0.2332;1.202
8.901329689;1.0520;0.5275;-0.2310;1.199
8.903600314;1.0528;0.5272;-0.2276;1.199
8.90685245;1.0520;0.5277;-0.2273;1.199
8.90759521;1.0498;0.5260;-0.2254;1.196
8.909394742;1.0464;0.5243;-0.2244;1.192
8.911006825;1.0413;0.5226;-0.2242;1.186
8.915115471;1.0374;0.5194;-0.2256;1.182
8.915453284;1.0332;0.5165;-0.2254;1.177
8.918551045;1.0288;0.5121;-0.2271;1.171
8.920020576;1.0264;0.5087;-0.2268;1.168
8.921335732;1.0196;0.5067;-0.2263;1.161
8.924444118;1.0149;0.5031;-0.2276;1.155
8.926053441;1.0064;0.5016;-0.2322;1.148
8.927671983;1.0005;0.5001;-0.2361;1.143
8.929692816;0.9963;0.4989;-0.2422;1.140
8.93151516;0.9873;0.4977;-0.2503;1.134
8.938192765;0.9802;0.4979;-0.2557;1.129
8.939435786;0.9692;0.4969;-0.2581;1.119
8.940031203;0.9614;0.4979;-0.2608;1.114
8.940470578;0.9504;0.4969;-0.2628;1.104
8.943369172;0.9354;0.4974;-0.2669;1.093
8.949264225;0.9220;0.5016;-0.2669;1.083
8.949966881;0.9034;0.5065;-0.2660;1.069
8.950301985;0.8866;0.5087;-0.2677;1.057
8.950643756;0.8648;0.5136;-0.2694;1.041
8.96042907;0.8431;0.5194;-0.2696;1.026
8.961214538;0.8193;0.5246;-0.2684;1.009
8.961534799;0.7961;0.5272;-0.2682;0.992
8.961830945;0.7683;0.5334;-0.2635;0.972
8.962101361;0.7402;0.5395;-0.2589;0.952
8.962480424;0.7113;0.5454;-0.2554;0.932
8.963625789;0.6803;0.5512;-0.2464;0.910
8.965002455;0.6475;0.5566;-0.2383;0.886
8.968178862;0.6167;0.5637;-0.2288;0.866
8.969663445;0.5837;0.5710;-0.2195;0.846
8.970979852;0.5507;0.5778;-0.2090;0.825
8.97382631;0.5167;0.5859;-0.2004;0.807
8.976166519;0.4823;0.5957;-0.1889;0.789
8.977494696;0.4481;0.6040;-0.1809;0.774
8.98034829;0.4128;0.6128;-0.1731;0.759
8.981921415;0.3806;0.6219;-0.1616;0.747
8.984733603;0.3493;0.6328;-0.1547;0.739
8.987536416;0.3200;0.6390;-0.1469;0.730
8.98786652;0.2909;0.6473;-0.1383;0.723
8.990356937;0.2635;0.6551;-0.1317;0.718
8.991188291;0.2359;0.6619;-0.1225;0.713
8.993754281;0.2124;0.6683;-0.1164;0.711
8.996903396;0.1872;0.6734;-0.1100;0.708
8.997574594;0.1640;0.6776;-0.1058;0.705
8.999360167;0.1447;0.6803;-0.1027;0.703
9.001982199;0.1293;0.6832;-0.0995;0.702
9.003927147;0.1139;0.6847;-0.0966;0.701
9.006436053;0.1002;0.6847;-0.0914;0.698
9.008259803;0.0870;0.6832;-0.0855;0.694
9.009961366;0.0743;0.6871;-0.0809;0.696
9.01178647;0.0611;0.6869;-0.0809;0.694
9.014191731;0.0460;0.6852;-0.0789;0.691
9.015721835;0.0301;0.6881;-0.0777;0.693
9.021259284;0.0156;0.6878;-0.0765;0.692
9.022344597;-0.0024;0.6878;-0.0804;0.693
9.022851003;-0.0200;0.6922;-0.0846;0.698
9.02598142;-0.0403;0.6964;-0.0853;0.703
9.026695326;-0.0601;0.7003;-0.0902;0.709
9.028185274;-0.0794;0.7062;-0.0966;0.717
9.030825899;-0.1002;0.7115;-0.0997;0.725
9.032047618;-0.1205;0.7174;-0.1019;0.735
9.042910536;-0.1422;0.7255;-0.1073;0.747
9.04377137;-0.1648;0.7311;-0.1120;0.758
9.044036057;-0.1843;0.7372;-0.1166;0.769
9.044250797;-0.2073;0.7424;-0.1217;0.780
9.044466422;-0.2268;0.7477;-0.1278;0.792
9.044679859;-0.2459;0.7541;-0.1342;0.804
9.047047203;-0.2640;0.7548;-0.1440;0.813
9.048422151;-0.2779;0.7573;-0.1508;0.821
9.049376005;-0.2884;0.7580;-0.1555;0.826
9.05174361;-0.2994;0.7565;-0.1567;0.829
9.053758714;-0.3053;0.7560;-0.1594;0.831
9.055512829;-0.3129;0.7536;-0.1596;0.831
9.058080694;-0.3195;0.7565;-0.1550;0.836
9.059796423;-0.3295;0.7526;-0.1535;0.836
9.062044965;-0.3383;0.7558;-0.1491;0.841
9.063475746;-0.3464;0.7575;-0.1447;0.845
9.065723611;-0.3574;0.7558;-0.1400;0.848
9.068133299;-0.3681;0.7590;-0.1374;0.855
9.069586997;-0.3794;0.7636;-0.1374;0.864
9.072023768;-0.3916;0.7675;-0.1349;0.872
9.073676529;-0.4067;0.7726;-0.1352;0.884
9.075544394;-0.4236;0.7803;-0.1349;0.898
9.07766205;-0.4402;0.7878;-0.1354;0.913
9.079785852;-0.4608;0.7952;-0.1344;0.929
9.081683821;-0.4801;0.8049;-0.1332;0.947
9.084297936;-0.5026;0.8105;-0.1347;0.963
9.086049134;-0.5226;0.8186;-0.1347;0.980
9.088427051;-0.5424;0.8235;-0.1376;0.996
9.090113822;-0.5622;0.8291;-0.1398;1.011
9.09168252;-0.5786;0.8350;-0.1425;1.026
9.095006323;-0.5945;0.8382;-0.1418;1.037
9.095399864;-0.6091;0.8411;-0.1415;1.048
9.097401479;-0.6216;0.8384;-0.1403;1.053
9.099441844;-0.6314;0.8384;-0.1374;1.059
9.10129424;-0.6421;0.8387;-0.1337;1.065
9.103481063;-0.6521;0.8362;-0.1308;1.068
9.105366896;-0.6593;0.8331;-0.1254;1.070
9.107984813;-0.6644;0.8303;-0.1229;1.071
9.109716584;-0.6705;0.8294;-0.1176;1.073
9.11163346;-0.6756;0.8269;-0.1129;1.074
9.11373221;-0.6805;0.8272;-0.1076;1.077
9.115599397;-0.6866;0.8252;-0.0992;1.078
9.117559762;-0.6940;0.8247;-0.0939;1.082
9.119733773;-0.7001;0.8257;-0.0868;1.086
9.122363044;-0.7076;0.8264;-0.0799;1.091
9.12411893;-0.7172;0.8272;-0.0750;1.097
9.126180336;-0.7240;0.8272;-0.0714;1.102
9.127504034;-0.7326;0.8262;-0.0704;1.106
9.131850389;-0.7372;0.8286;-0.0689;1.111
9.132194399;-0.7443;0.8289;-0.0684;1.116
9.137225545;-0.7502;0.8276;-0.0660;1.119
9.13809091;-0.7568;0.8296;-0.0653;1.125
9.138733671;-0.7639;0.8313;-0.0643;1.131
9.140648515;-0.7729;0.8333;-0.0662;1.138
9.142108931;-0.7827;0.8360;-0.0714;1.147
9.144060442;-0.7925;0.8397;-0.0728;1.157
9.146043515;-0.8040;0.8431;-0.0767;1.167
9.147915755;-0.8186;0.8465;-0.0843;1.181
9.150901641;-0.8318;0.8487;-0.0922;1.192
9.159207579;-0.8477;0.8528;-0.0963;1.206
9.160096589;-0.8624;0.8568;-0.1024;1.220
9.160437214;-0.8765;0.8580;-0.1054;1.231
9.160757787;-0.8925;0.8604;-0.1105;1.245
9.161038673;-0.9061;0.8626;-0.1146;1.256
9.16264159;-0.9188;0.8619;-0.1183;1.265
9.164164402;-0.9328;0.8643;-0.1207;1.277
9.166560965;-0.9450;0.8648;-0.1247;1.287
9.167784559;-0.9570;0.8651;-0.1269;1.296
9.169602684;-0.9697;0.8675;-0.1266;1.307
9.172519976;-0.9799;0.8682;-0.1291;1.316
9.17446857;-0.9900;0.8707;-0.1308;1.325
9.175379768;-1.0017;0.8712;-0.1342;1.334
9.178266435;-1.0137;0.8729;-0.1349;1.344
9.180493675;-1.0274;0.8770;-0.1361;1.358
9.182298102;-1.0391;0.8802;-0.1391;1.369
9.184376175;-1.0520;0.8861;-0.1410;1.383
9.186973675;-1.0648;0.8898;-0.1413;1.395
9.187743676;-1.0792;0.8920;-0.1437;1.407
9.189944509;-1.0941;0.8959;-0.1442;1.421
9.192415863;-1.1083;0.9008;-0.1440;1.435
9.194156593;-1.1183;0.9030;-0.1450;1.445
9.195448989;-1.1315;0.9054;-0.1496;1.457
9.198064927;-1.1408;0.9071;-0.1511;1.465
9.201158677;-1.1496;0.9066;-0.1540;1.472
9.201909562;-1.1586;0.9091;-0.1557;1.481
9.204508;-1.1647;0.9076;-0.1584;1.485
9.206276229;-1.1703;0.9061;-0.1601;1.489
9.208241855;-1.1745;0.9069;-0.1626;1.493
9.210409511;-1.1794;0.9056;-0.1652;1.496
9.212333001;-1.1816;0.9047;-0.1674;1.498
9.214635918;-1.1863;0.9044;-0.1699;1.501
9.217260293;-1.1875;0.9054;-0.1711;1.503
9.220377585;-1.1887;0.9059;-0.1740;1.505
9.220813106;-1.1887;0.9059;-0.1735;1.505
9.222341335;-1.1902;0.9064;-0.1755;1.506
9.224267273;-1.1887;0.9059;-0.1740;1.505
9.226551752;-1.1877;0.9069;-0.1728;1.504
9.22835769;-1.1863;0.9059;-0.1726;1.503
9.230681284;-1.1843;0.9052;-0.1723;1.501
9.232315503;-1.1799;0.9032;-0.1706;1.496
9.234097482;-1.1748;0.9000;-0.1731;1.490
9.236702899;-1.1686;0.8976;-0.1704;1.483
9.238831754;-1.1642;0.8937;-0.1711;1.478
9.240550347;-1.1557;0.8898;-0.1723;1.469
9.242220191;-1.1479;0.8846;-0.1704;1.459
9.244183317;-1.1401;0.8780;-0.1718;1.449
9.246688942;-1.1291;0.8736;-0.1687;1.438
9.248325244;-1.1173;0.8687;-0.1674;1.425
9.250327171;-1.1066;0.8643;-0.1682;1.414
9.252180453;-1.0951;0.8594;-0.1655;1.402
9.254249984;-1.0821;0.8555;-0.1662;1.389
9.259236391;-1.0684;0.8492;-0.1657;1.375
9.260313683;-1.0545;0.8458;-0.1626;1.361
9.261173787;-1.0374;0.8392;-0.1606;1.344
9.261867433;-1.0203;0.8323;-0.1591;1.326
9.270555559;-1.0032;0.8262;-0.1584;1.309
9.273878997;-0.9841;0.8186;-0.1555;1.289
9.274232851;-0.9680;0.8110;-0.1555;1.272
9.274494205;-0.9484;0.8044;-0.1523;1.253
9.274742799;-0.9301;0.7983;-0.1503;1.235
9.274996184;-0.9125;0.7932;-0.1506;1.218
9.275975143;-0.8946;0.7842;-0.1494;1.199
9.277860351;-0.8785;0.7790;-0.1481;1.183
9.280216497;-0.8646;0.7731;-0.1477;1.169
9.281633424;-0.8480;0.7675;-0.1486;1.153
9.29158228;-0.8331;0.7619;-0.1525;1.139
9.292504884;-0.8181;0.7553;-0.1564;1.124
9.292843842;-0.8032;0.7494;-0.1601;1.110
9.293144415;-0.7878;0.7450;-0.1628;1.096
9.293415353;-0.7729;0.7399;-0.1657;1.083
9.294971082;-0.7587;0.7340;-0.1684;1.069
9.296585457;-0.7424;0.7309;-0.1689;1.055
9.298439676;-0.7282;0.7253;-0.1711;1.042
9.30031978;-0.7125;0.7235;-0.1735;1.030
9.302418322;-0.6962;0.7189;-0.1775;1.016
9.30481025;-0.6786;0.7152;-0.1816;1.002
9.306615719;-0.6634;0.7133;-0.1843;0.991
9.308766135;-0.6458;0.7093;-0.1882;0.978
9.31013525;-0.6265;0.7064;-0.1877;0.963
9.312395719;-0.6079;0.7035;-0.1875;0.948
9.314489001;-0.5886;0.7027;-0.1848;0.935
9.317282386;-0.5661;0.7005;-0.1799;0.918
9.318101657;-0.5461;0.6996;-0.1748;0.905
9.320537178;-0.5250;0.6971;-0.1709;0.889
9.322320824;-0.5053;0.6976;-0.1657;0.877
9.324720408;-0.4874;0.6954;-0.1623;0.865
9.327021137;-0.4654;0.6959;-0.1594;0.852
9.328691085;-0.4471;0.6979;-0.1591;0.844
9.33050895;-0.4297;0.6986;-0.1584;0.835
9.332353638;-0.4121;0.7008;-0.1572;0.828
9.334451607;-0.3955;0.7010;-0.1547;0.820
9.336831711;-0.3784;0.7013;-0.1542;0.812
9.338973847;-0.3608;0.7013;-0.1547;0.804
9.34077692;-0.3469;0.7013;-0.1521;0.797
9.342822858;-0.3305;0.7001;-0.1484;0.788
9.344556712;-0.3148;0.6983;-0.1420;0.779
9.347557858;-0.2997;0.6981;-0.1376;0.772
9.348582702;-0.2853;0.6979;-0.1300;0.765
9.353969421;-0.2704;0.6962;-0.1266;0.757
9.362477287;-0.2566;0.6920;-0.1200;0.748
9.363144474;-0.2391;0.6886;-0.1159;0.738
9.363494735;-0.2224;0.6854;-0.1127;0.729
9.363850099;-0.2068;0.6805;-0.1095;0.720
9.364169006;-0.1909;0.6769;-0.1063;0.711
9.364493849;-0.1748;0.6729;-0.1000;0.702
9.364819162;-0.1579;0.6651;-0.0914;0.690
9.382072445;-0.1386;0.6605;-0.0843;0.680
9.383315205;-0.1171;0.6534;-0.0765;0.668
9.383749841;-0.0953;0.6470;-0.0682;0.658
9.384108851;-0.0736;0.6429;-0.0611;0.650
9.384389685;-0.0489;0.6350;-0.0584;0.640
9.384669476;-0.0225;0.6287;-0.0560;0.632
9.384918539;0.0039;0.6172;-0.0548;0.620
9.385182445;0.0315;0.6116;-0.0545;0.615
9.386335727;0.0577;0.6023;-0.0552;0.608
9.386622029;0.0868;0.5937;-0.0560;0.603
9.38685182;0.1149;0.5869;-0.0567;0.601
9.388308383;0.1464;0.5778;-0.0604;0.599
9.390687029;0.1755;0.5705;-0.0631;0.600
9.392446665;0.2075;0.5622;-0.0667;0.603
9.394438488;0.2388;0.5551;-0.0704;0.608
9.39655703;0.2694;0.5480;-0.0758;0.615
9.398194165;0.2994;0.5412;-0.0814;0.624
9.404165832;0.3341;0.5355;-0.0855;0.637
9.404888385;0.3644;0.5302;-0.0907;0.650
9.405180833;0.3989;0.5246;-0.0995;0.666
9.407096822;0.4327;0.5184;-0.1056;0.683
9.409493854;0.4683;0.5153;-0.1124;0.705
9.410739062;0.5021;0.5099;-0.1198;0.726
9.412654531;0.5355;0.5075;-0.1273;0.749
9.416428542;0.5700;0.5038;-0.1371;0.773
9.417662865;0.6035;0.5011;-0.1467;0.798
9.419960886;0.6387;0.4991;-0.1535;0.825
9.421102501;0.6734;0.4960;-0.1623;0.852
9.423047657;0.7086;0.4948;-0.1677;0.880
9.426310574;0.7409;0.4948;-0.1721;0.907
9.426995835;0.7737;0.4918;-0.1777;0.934
9.42939646;0.8052;0.4913;-0.1784;0.960
9.431197294;0.8328;0.4882;-0.1797;0.982
9.432546721;0.8629;0.4854;-0.1787;1.006
9.434647242;0.8880;0.4825;-0.1784;1.026
9.436708023;0.9137;0.4835;-0.1748;1.048
9.438764586;0.9345;0.4825;-0.1723;1.066
9.44050344;0.9570;0.4820;-0.1699;1.085
9.442553076;0.9770;0.4808;-0.1684;1.102
9.445119222;0.9963;0.4820;-0.1674;1.119
9.447109639;1.0144;0.4835;-0.1628;1.135
9.448824118;1.0288;0.4847;-0.1616;1.149
9.451112243;1.0432;0.4854;-0.1613;1.162
9.453087192;1.0552;0.4845;-0.1601;1.172
9.454346567;1.0702;0.4879;-0.1591;1.187
9.457321619;1.0804;0.4874;-0.1569;1.196
9.459066828;1.0914;0.4852;-0.1542;1.204
9.461329901;1.1012;0.4840;-0.1516;1.212
9.46327162;1.1080;0.4832;-0.1484;1.218
9.465237661;1.1144;0.4776;-0.1474;1.221
9.467351724;1.1198;0.4774;-0.1459;1.226
9.469184797;1.1225;0.4725;-0.1440;1.226
9.4709861;1.1259;0.4700;-0.1455;1.229
9.472708756;1.1269;0.4674;-0.1477;1.229
9.475519017;1.1249;0.4649;-0.1469;1.226
9.477988288;1.1269;0.4632;-0.1469;1.227
9.47918209;1.1256;0.4610;-0.1499;1.226
9.481368549;1.1249;0.4613;-0.1513;1.225
9.48767532;1.1242;0.4600;-0.1557;1.225
9.488621466;1.1217;0.4605;-0.1591;1.223
9.489274539;1.1188;0.4603;-0.1674;1.221
9.489822247;1.1156;0.4595;-0.1738;1.219
9.490955216;1.1132;0.4591;-0.1831;1.218
9.492979227;1.1105;0.4610;-0.1914;1.217
9.495551935;1.1073;0.4620;-0.2004;1.216
9.497189748;1.1048;0.4613;-0.2095;1.215
9.499086363;1.1058;0.4637;-0.2173;1.219
9.510034333;1.1019;0.4639;-0.2259;1.217
9.510974333;1.1009;0.4664;-0.2337;1.218
9.511410062;1.0965;0.4686;-0.2422;1.217
9.511826572;1.0934;0.4703;-0.2461;1.215
9.512199906;1.0899;0.4732;-0.2488;1.214
9.512633395;1.0855;0.4740;-0.2544;1.212
9.513002458;1.0802;0.4749;-0.2576;1.208
9.515269646;1.0750;0.4776;-0.2620;1.205
9.517288031;1.0699;0.4786;-0.2657;1.202
9.519018031;1.0658;0.4791;-0.2686;1.199
9.521841886;1.0616;0.4793;-0.2750;1.197
9.523674386;1.0589;0.4806;-0.2789;1.196
9.524552928;1.0547;0.4771;-0.2799;1.191
9.527289282;1.0518;0.4747;-0.2818;1.188
9.529469543;1.0494;0.4727;-0.2831;1.185
9.531902199;1.0445;0.4708;-0.2833;1.180
9.534357825;1.0432;0.4661;-0.2821;1.177
9.534941106;1.0408;0.4652;-0.2787;1.174
9.537255169;1.0391;0.4652;-0.2730;1.171
9.539103763;1.0384;0.4637;-0.2686;1.168
9.541046523;1.0352;0.4632;-0.2652;1.165
9.542960482;1.0335;0.4622;-0.2616;1.162
9.544948242;1.0313;0.4610;-0.2601;1.159
9.546939128;1.0305;0.4630;-0.2547;1.158
9.551720326;1.0276;0.4622;-0.2510;1.154
9.552516837;1.0283;0.4639;-0.2456;1.155
9.552959441;1.0259;0.4644;-0.2422;1.152
9.555002202;1.0230;0.4652;-0.2371;1.149
9.556762671;1.0227;0.4642;-0.2322;1.147
9.559883921;1.0232;0.4656;-0.2295;1.147
9.560848348;1.0222;0.4661;-0.2254;1.146
9.571122985;1.0196;0.4669;-0.2215;1.143
9.572055537;1.0176;0.4659;-0.2198;1.141
9.572533401;1.0152;0.4659;-0.2178;1.138
9.572878818;1.0137;0.4671;-0.2144;1.137
9.573241214;1.0117;0.4671;-0.2078;1.134
9.573591579;1.0122;0.4669;-0.2058;1.134
9.577007464;1.0095;0.4678;-0.2029;1.131
9.577501475;1.0095;0.4659;-0.1990;1.130
9.579051996;1.0098;0.4664;-0.1982;1.130
9.581425329;1.0110;0.4674;-0.1958;1.131
9.593513403;1.0130;0.4644;-0.1950;1.131
9.594305122;1.0152;0.4644;-0.1926;1.133
9.594599133;1.0171;0.4656;-0.1933;1.135
9.594890435;1.0210;0.4632;-0.1941;1.138
9.595188612;1.0237;0.4639;-0.1955;1.141
9.59546481;1.0269;0.4634;-0.1972;1.144
9.595817258;1.0308;0.4634;-0.1982;1.147
9.598038768;1.0337;0.4622;-0.2004;1.150
9.599209342;1.0371;0.4600;-0.2024;1.153
9.600933717;1.0415;0.4613;-0.2066;1.158
9.603245904;1.0462;0.4600;-0.2100;1.162
9.605260592;1.0518;0.4583;-0.2154;1.167
9.607150124;1.0569;0.4564;-0.2173;1.172
9.609189603;1.0631;0.4564;-0.2195;1.178
9.611208822;1.0684;0.4571;-0.2188;1.183
9.61326476;1.0733;0.4595;-0.2207;1.188
9.614893406;1.0787;0.4600;-0.2205;1.193
9.617321687;1.0829;0.4613;-0.2205;1.197
9.619243146;1.0875;0.4625;-0.2217;1.202
9.621590021;1.0919;0.4652;-0.2198;1.207
9.623274604;1.0946;0.4656;-0.2188;1.209
9.625152573;1.0980;0.4671;-0.2195;1.213
9.627444136;1.1017;0.4693;-0.2183;1.217
9.629216376;1.1061;0.4718;-0.2154;1.222
9.631634136;1.1105;0.4720;-0.2124;1.225
9.633661428;1.1171;0.4718;-0.2127;1.231
9.636297887;1.1242;0.4715;-0.2092;1.237
9.637440595;1.1315;0.4669;-0.2068;1.241
9.639149554;1.1379;0.4632;-0.2031;1.245
9.64140195;1.1471;0.4571;-0.1977;1.251
9.643190075;1.1552;0.4512;-0.1972;1.256
9.645202679;1.1623;0.4437;-0.1948;1.259
9.647949971;1.1689;0.4366;-0.1921;1.262
9.650299763;1.1760;0.4329;-0.1928;1.268
9.65147143;1.1833;0.4265;-0.1916;1.272
9.653451482;1.1882;0.4207;-0.1914;1.275
9.656821274;1.1958;0.4153;-0.1931;1.280
9.657916639;1.2017;0.4124;-0.1936;1.285
9.659964504;1.2065;0.4080;-0.1953;1.289
9.662106587;1.2104;0.4058;-0.1965;1.292
9.6641744;1.2166;0.4036;-0.1987;1.297
9.665389088;1.2222;0.4011;-0.1997;1.302
9.668107369;1.2322;0.3972;-0.2036;1.311
9.669908515;1.2403;0.3957;-0.2061;1.318
9.671710859;1.2449;0.3918;-0.2095;1.322
9.67373888;1.2520;0.3896;-0.2110;1.328
9.675190912;1.2586;0.3852;-0.2149;1.334
9.677944245;1.2669;0.3821;-0.2180;1.341
9.679834506;1.2698;0.3779;-0.2207;1.343
9.681821954;1.2718;0.3733;-0.2259;1.345
9.686466173;1.2691;0.3710;-0.2281;1.342
9.687324038;1.2625;0.3693;-0.2351;1.336
9.69285607;1.2530;0.3693;-0.2422;1.329
9.693350809;1.2383;0.3691;-0.2496;1.316
9.693694299;1.2214;0.3693;-0.2535;1.301
9.694202268;1.1997;0.3730;-0.2552;1.282
9.69699732;1.1787;0.3740;-0.2579;1.263
9.69767331;1.1537;0.3764;-0.2596;1.241
9.710907738;1.1288;0.3789;-0.2581;1.218
9.711803676;1.0975;0.3818;-0.2579;1.190
9.712182894;1.0658;0.3860;-0.2571;1.162
9.712623103;1.0325;0.3872;-0.2569;1.132
9.712997686;0.9990;0.3926;-0.2557;1.103
9.713369457;0.9636;0.3975;-0.2566;1.073
9.713725343;0.9254;0.4016;-0.2562;1.041
9.714678207;0.8907;0.4070;-0.2520;1.011
9.715882634;0.8565;0.4124;-0.2530;0.984
9.71806003;0.8181;0.4194;-0.2476;0.952
9.719856854;0.7834;0.4224;-0.2456;0.923
9.721785708;0.7453;0.4275;-0.2439;0.893
9.723890812;0.7089;0.4339;-0.2391;0.865
9.72611675;0.6727;0.4405;-0.2354;0.838
9.727730761;0.6370;0.4481;-0.2305;0.812
9.730224771;0.6026;0.4551;-0.2246;0.788
9.731336907;0.5695;0.4615;-0.2166;0.764
9.733911647;0.5353;0.4678;-0.2083;0.741
9.735921595;0.5033;0.4747;-0.2012;0.720
9.738078782;0.4676;0.4808;-0.1953;0.699
9.739746387;0.4334;0.4872;-0.1870;0.678
9.741497585;0.4011;0.4943;-0.1801;0.662
9.744387637;0.3688;0.5018;-0.1738;0.647
9.745315554;0.3359;0.5082;-0.1694;0.632
9.747766283;0.3065;0.5150;-0.1648;0.622
9.750589617;0.2760;0.5243;-0.1613;0.614
9.75145545;0.2469;0.5309;-0.1569;0.606
9.753764149;0.2158;0.5414;-0.1569;0.604
9.75620618;0.1853;0.5500;-0.1547;0.601
9.758378055;0.1574;0.5600;-0.1557;0.602
9.759819566;0.1310;0.5703;-0.1560;0.606
9.761849097;0.1056;0.5793;-0.1584;0.610
9.764081077;0.0826;0.5901;-0.1601;0.617
9.766077431;0.0636;0.5976;-0.1638;0.623
9.76772415;0.0484;0.6047;-0.1650;0.629
9.769750504;0.0355;0.6094;-0.1655;0.632
9.771904619;0.0279;0.6148;-0.1635;0.637
9.774203682;0.0195;0.6192;-0.1628;0.641
9.77633462;0.0149;0.6243;-0.1572;0.644
9.777597536;0.0061;0.6280;-0.1560;0.647
9.780168787;-0.0034;0.6319;-0.1525;0.650
9.781826339;-0.0137;0.6358;-0.1538;0.654
9.783936235;-0.0257;0.6404;-0.1486;0.658
9.786939621;-0.0374;0.6455;-0.1479;0.663
9.788080298;-0.0508;0.6514;-0.1447;0.669
9.789882017;-0.0662;0.6573;-0.1405;0.675
9.791816861;-0.0802;0.6644;-0.1388;0.683
9.793913788;-0.0951;0.6722;-0.1339;0.692
9.795902903;-0.1115;0.6815;-0.1305;0.703
9.798184934;-0.1249;0.6893;-0.1242;0.711
9.804520247;-0.1400;0.6952;-0.1227;0.720
9.809060248;-0.1562;0.7042;-0.1178;0.731
9.809798112;-0.1716;0.7103;-0.1161;0.740
9.810137592;-0.1872;0.7140;-0.1122;0.747
9.810457592;-0.2044;0.7184;-0.1090;0.755
9.810774363;-0.2195;0.7211;-0.1098;0.762
9.811788946;-0.2342;0.7201;-0.1105;0.765
9.814148478;-0.2464;0.7223;-0.1115;0.771
9.815971394;-0.2566;0.7179;-0.1112;0.770
9.826703479;-0.2674;0.7172;-0.1088;0.773
9.8276015;-0.2796;0.7145;-0.1078;0.775
